id,title,type,genres,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,CodePays
tt0120663,Eyes Wide Shut,movie,"Drama, Mystery, Thriller",7.5,399557.0,1999.0,tm62326,2.0,tous publics,"'gb', 'us'"
tt0317740,The Italian Job,movie,"Action, Crime, Thriller",7.0,398923.0,2003.0,tm134144,1.0,tous publics,"'us', 'it', 'gb', 'de', 'fr'"
tt0343660,50 First Dates,movie,"Comedy, Drama, Romance",6.8,398650.0,2004.0,tm86355,2.0,tous publics,'us'
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,movie,"Drama, Horror, Musical",7.3,397785.0,2007.0,tm82467,2.0,12,"'us', 'gb'"
tt0443543,The Illusionist,movie,"Drama, Fantasy, Mystery",7.5,397399.0,2006.0,tm38304,1.0,tous publics,"'us', 'cz'"
tt0099423,Die Hard 2,movie,"Action, Thriller",7.1,396515.0,1990.0,tm162823,1.0,tous publics,'us'
tt0113497,Jumanji,movie,"Adventure, Comedy, Family",7.1,395836.0,1995.0,tm10270,3.0,tous publics,'us'
tt0081398,Raging Bull,movie,"Biography, Drama, Sport",8.1,395758.0,1980.0,tm103040,1.0,12,'us'
tt4912910,Mission: Impossible - Fallout,movie,"Action, Adventure, Thriller",7.7,395642.0,2018.0,tm218937,3.0,tous publics,"'us', 'cn', 'fr', 'no'"
tt0107688,The Nightmare Before Christmas,movie,"Animation, Family, Fantasy",7.9,395319.0,1993.0,tm185041,1.0,tous publics,'us'
tt0087843,Once Upon a Time in America,movie,"Crime, Drama",8.3,395245.0,1984.0,tm180542,2.0,tous publics,"'it', 'us'"
tt0338751,The Aviator,movie,"Biography, Drama",7.5,395239.0,2004.0,tm86637,3.0,tous publics,"'us', 'de'"
tt1068680,Yes Man,movie,"Comedy, Romance",6.8,394899.0,2008.0,tm31383,4.0,tous publics,"'us', 'gb'"
tt3778644,Solo: A Star Wars Story,movie,"Action, Adventure, Sci-Fi",6.9,394748.0,2018.0,tm215172,1.0,tous publics,'us'
tt1951266,The Hunger Games: Mockingjay - Part 2,movie,"Action, Adventure, Sci-Fi",6.6,394180.0,2015.0,tm133531,1.0,tous publics,"'us', 'de', 'ca', 'fr'"
tt0477347,Night at the Museum,movie,"Adventure, Comedy, Family",6.5,393633.0,2006.0,tm22112,1.0,tous publics,"'us', 'gb'"
tt0120755,Mission: Impossible II,movie,"Action, Adventure, Thriller",6.1,392776.0,2000.0,tm27395,3.0,tous publics,"'us', 'de', 'au'"
tt0360486,Constantine,movie,"Action, Fantasy, Horror",7.0,392549.0,2005.0,tm173562,2.0,12,"'us', 'de'"
tt0357413,Anchorman: The Legend of Ron Burgundy,movie,Comedy,7.1,390611.0,2004.0,tm80906,3.0,tous publics,'us'
tt0119396,Jackie Brown,movie,"Crime, Drama, Thriller",7.5,389909.0,1997.0,tm191766,3.0,tous publics avec avertissement,'us'
tt0298130,The Ring,movie,"Horror, Mystery",7.1,389645.0,2002.0,tm109304,3.0,12,"'us', 'jp'"
tt0363163,Downfall,movie,"Biography, Drama, History",8.2,388677.0,2004.0,tm81493,2.0,tous publics avec avertissement,"'de', 'at', 'it'"
tt1182345,Moon,movie,"Drama, Mystery, Sci-Fi",7.8,386311.0,2009.0,tm133067,2.0,tous publics,"'gb', 'us'"
tt0100405,Pretty Woman,movie,"Comedy, Romance",7.1,386202.0,1990.0,tm153016,1.0,tous publics,'us'
tt4649466,Kingsman: The Golden Circle,movie,"Action, Adventure, Comedy",6.7,385636.0,2017.0,tm232801,1.0,tous publics,"'gb', 'us', 'it'"
tt1041829,The Proposal,movie,"Comedy, Drama, Romance",6.8,380850.0,2009.0,tm154243,1.0,tous publics,'us'
tt0790724,Jack Reacher,movie,"Action, Thriller",7.0,379349.0,2012.0,tm53381,3.0,tous publics avec avertissement,'us'
tt0496806,Ocean's Thirteen,movie,"Crime, Thriller",6.9,377655.0,2007.0,tm82525,2.0,tous publics,'us'
tt0077416,The Deer Hunter,movie,"Drama, War",8.1,375647.0,1978.0,tm17792,1.0,12,"'us', 'gb'"
tt1065073,Boyhood,movie,Drama,7.9,375250.0,2014.0,tm153755,2.0,tous publics,'us'
tt1748122,Moonrise Kingdom,movie,"Adventure, Comedy, Drama",7.8,374818.0,2012.0,tm32658,1.0,tous publics,'us'
tt0878804,The Blind Side,movie,"Biography, Drama, Sport",7.6,374636.0,2009.0,tm133374,1.0,tous publics,'us'
tt1320253,The Expendables,movie,"Action, Adventure, Thriller",6.4,372975.0,2010.0,tm97349,2.0,12,"'us', 'bg', 'es', 'de'"
tt0117500,The Rock,movie,"Action, Adventure, Thriller",7.4,369867.0,1996.0,tm109086,1.0,tous publics,'us'
tt0100802,Total Recall,movie,"Action, Adventure, Sci-Fi",7.5,368955.0,1990.0,tm157356,1.0,12,"'us', 'mx'"
tt0212338,Meet the Parents,movie,"Comedy, Romance",7.0,368176.0,2000.0,tm18856,4.0,tous publics,'us'
tt1104001,Tron: Legacy,movie,"Action, Adventure, Sci-Fi",6.8,367512.0,2010.0,tm99496,1.0,tous publics,"'us', 'in', 'gb', 'mx', 'jp', 'ca'"
tt1403865,True Grit,movie,"Drama, Western",7.6,367111.0,2010.0,tm90190,3.0,tous publics,'us'
tt2788710,The Interview,movie,"Action, Adventure, Comedy",6.5,367050.0,2014.0,tm157121,1.0,tous publics avec avertissement,'us'
tt0368891,National Treasure,movie,"Action, Adventure, Mystery",6.9,367015.0,2004.0,tm90391,1.0,tous publics,'us'
tt6857112,Us,movie,"Horror, Mystery, Thriller",6.8,366971.0,2019.0,tm322852,1.0,12,"'us', 'cn', 'jp'"
tt0822854,Shooter,movie,"Action, Drama, Thriller",7.2,366637.0,2007.0,tm84371,4.0,tous publics,'us'
tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,movie,"Action, Adventure, Fantasy",6.5,366086.0,2017.0,tm387,1.0,tous publics,"'us', 'au', 'gb', 'ca'"
tt0910936,Pineapple Express,movie,"Action, Comedy, Crime",6.9,365502.0,2008.0,tm30136,1.0,tous publics,'us'
tt1231583,Due Date,movie,"Comedy, Drama",6.5,365305.0,2010.0,tm90864,4.0,tous publics,'us'
tt0125439,Notting Hill,movie,"Comedy, Drama, Romance",7.2,365288.0,1999.0,tm39130,3.0,tous publics,"'gb', 'us'"
tt0071315,Chinatown,movie,"Drama, Mystery, Thriller",8.1,365023.0,1974.0,tm109939,3.0,12,'us'
tt0887883,Burn After Reading,movie,"Comedy, Crime, Drama",7.0,364114.0,2008.0,tm45399,2.0,tous publics,"'gb', 'fr', 'us'"
tt3731562,Kong: Skull Island,movie,"Action, Adventure, Fantasy",6.7,363102.0,2017.0,tm123167,4.0,tous publics avec avertissement,"'us', 'cn', 'vn', 'ca', 'de', 'gb', 'sg', 'in', 'au'"
tt0110148,Interview with the Vampire,movie,"Drama, Fantasy, Horror",7.5,362835.0,1994.0,tm113636,2.0,12,'us'
tt0213149,Pearl Harbor,movie,"Action, Drama, Romance",6.3,361311.0,2001.0,tm48661,1.0,tous publics,'us'
tt0167190,Hellboy,movie,"Action, Adventure, Fantasy",6.9,361301.0,2004.0,tm92889,5.0,tous publics avec avertissement,'us'
tt7653254,Marriage Story,movie,"Drama, Romance",7.9,360723.0,2019.0,tm403709,1.0,13::(self-applied),"'gb', 'us'"
tt0053125,North by Northwest,movie,"Adventure, Drama, Mystery",8.3,360440.0,1959.0,tm40187,3.0,tous publics,'us'
tt4881806,Jurassic World: Fallen Kingdom,movie,"Action, Adventure, Sci-Fi",6.1,360397.0,2018.0,tm217382,1.0,tous publics avec avertissement,"'us', 'cn'"
tt0112471,Before Sunrise,movie,"Comedy, Drama, Romance",8.1,359120.0,1995.0,tm10236,2.0,tous publics,"'us', 'at'"
tt0884328,The Mist,movie,"Horror, Sci-Fi, Thriller",7.1,358419.0,2007.0,tm74402,1.0,12,'us'
tt0209163,The Mummy Returns,movie,"Action, Adventure, Fantasy",6.4,357873.0,2001.0,tm45952,1.0,tous publics,"'us', 'ma', 'gb', 'jo'"
tt0462538,The Simpsons Movie,movie,"Adventure, Animation, Comedy",7.3,357587.0,2007.0,tm75152,1.0,tous publics,'us'
tt2140479,The Accountant,movie,"Action, Crime, Drama",7.3,357072.0,2016.0,tm204161,3.0,tous publics avec avertissement,'us'
tt0120667,Fantastic Four,movie,"Action, Adventure, Fantasy",5.7,356117.0,2005.0,tm139213,1.0,tous publics,"'de', 'us', 'ca'"
tt0359950,The Secret Life of Walter Mitty,movie,"Adventure, Comedy, Drama",7.3,355661.0,2013.0,tm171462,1.0,tous publics,"'us', 'gb'"
tt0116367,From Dusk Till Dawn,movie,"Action, Crime, Horror",7.2,355638.0,1996.0,tm107359,3.0,16,"'us', 'mx'"
tt1193138,Up in the Air,movie,"Comedy, Drama, Romance",7.4,355381.0,2009.0,tm153600,2.0,tous publics,'us'
tt0414387,Pride & Prejudice,movie,"Drama, Romance",7.8,354010.0,2005.0,tm173412,4.0,tous publics,"'gb', 'fr', 'us'"
tt1591095,Insidious,movie,"Horror, Mystery, Thriller",6.8,353137.0,2010.0,tm88465,3.0,12,"'us', 'ca'"
tt3606756,Incredibles 2,movie,"Action, Adventure, Animation",7.5,351375.0,2018.0,tm399,1.0,tous publics,"'us', 'jp'"
tt0105323,Scent of a Woman,movie,Drama,8.0,351068.0,1992.0,tm125153,1.0,tous publics,'us'
tt1645170,The Dictator,movie,Comedy,6.5,350900.0,2012.0,tm67583,3.0,tous publics,'us'
tt0119528,Liar Liar,movie,"Comedy, Fantasy",6.9,349907.0,1997.0,tm189907,1.0,tous publics,'us'
tt0095327,Grave of the Fireflies,movie,"Animation, Drama, War",8.5,349295.0,1988.0,tm54176,1.0,tous publics,'jp'
tt1951261,The Hangover Part III,movie,"Comedy, Crime",5.8,348873.0,2013.0,tm166238,2.0,tous publics,'us'
tt0457939,The Holiday,movie,"Comedy, Romance",7.0,348654.0,2006.0,tm31297,3.0,tous publics,'us'
tt2771200,Beauty and the Beast,movie,"Adventure, Family, Fantasy",7.1,347986.0,2017.0,tm195553,1.0,tous publics,'us'
tt0413267,Shrek the Third,movie,"Adventure, Animation, Comedy",6.1,347648.0,2007.0,tm84301,2.0,tous publics,'us'
tt1638355,The Man from U.N.C.L.E.,movie,"Action, Adventure, Comedy",7.2,347004.0,2015.0,tm138395,1.0,tous publics,"'gb', 'us'"
tt0031381,Gone with the Wind,movie,"Drama, Romance, War",8.2,346505.0,1939.0,tm156463,3.0,tous publics,'us'
tt2322441,Fifty Shades of Grey,movie,"Drama, Romance, Thriller",4.2,346496.0,2015.0,tm139217,4.0,12,'us'
tt0332379,School of Rock,movie,"Comedy, Music",7.2,345387.0,2003.0,tm129774,3.0,tous publics,"'us', 'de'"
tt0472043,Apocalypto,movie,"Action, Adventure, Drama",7.8,345081.0,2006.0,tm27140,1.0,12,"'us', 'mx'"
tt0094226,The Untouchables,movie,"Crime, Drama, Thriller",7.8,343473.0,1987.0,tm23389,4.0,tous publics,'us'
tt0970179,Hugo,movie,"Adventure, Drama, Family",7.5,343261.0,2011.0,tm173538,1.0,tous publics,"'us', 'gb'"
tt0381849,3:10 to Yuma,movie,"Action, Crime, Drama",7.6,342949.0,2007.0,tm79639,3.0,18::(self-applied),'us'
tt0386588,Hitch,movie,"Comedy, Romance",6.6,342648.0,2005.0,tm176763,1.0,tous publics,'us'
tt14230458,Poor Things,movie,"Comedy, Drama, Romance",7.8,341839.0,2023.0,tm1028203,2.0,tous publics avec avertissement,"'ie', 'gb', 'us', 'hu'"
tt0190590,"O Brother, Where Art Thou?",movie,"Adventure, Comedy, Crime",7.7,341529.0,2000.0,tm23114,2.0,tous publics,"'gb', 'fr', 'us'"
tt1981677,Pitch Perfect,movie,"Comedy, Music, Romance",7.1,341074.0,2012.0,tm33728,1.0,tous publics,'us'
tt2109248,Transformers: Age of Extinction,movie,"Action, Adventure, Sci-Fi",5.6,340862.0,2014.0,tm155098,4.0,tous publics,"'us', 'cn', 'hk'"
tt0103644,Alien³,movie,"Action, Horror, Sci-Fi",6.4,340604.0,1992.0,tm127337,1.0,12,"'gb', 'us'"
tt0103776,Batman Returns,movie,"Action, Crime, Fantasy",7.1,339994.0,1992.0,tm128715,4.0,tous publics,"'us', 'gb'"
tt7991608,Red Notice,movie,"Action, Comedy, Thriller",6.3,339951.0,2021.0,tm404856,1.0,13::(self-applied),"'us', 'gb', 'sg', 'it', 'th', 'ca'"
tt5726616,Call Me by Your Name,movie,"Drama, Romance",7.8,339861.0,2017.0,tm244234,4.0,tous publics,"'br', 'fr', 'it', 'us'"
tt0129387,There's Something About Mary,movie,"Comedy, Romance",7.1,339438.0,1998.0,tm63032,1.0,tous publics,'us'
tt0453467,Deja Vu,movie,"Action, Crime, Sci-Fi",7.1,337459.0,2006.0,tm35122,1.0,tous publics,"'us', 'gb'"
tt0944835,Salt,movie,"Action, Thriller",6.5,337410.0,2010.0,tm87132,1.0,tous publics avec avertissement,'us'
tt3682448,Bridge of Spies,movie,"Drama, History, Thriller",7.6,336527.0,2015.0,tm139694,2.0,tous publics,"'us', 'in', 'de'"
tt0119177,Gattaca,movie,"Drama, Sci-Fi, Thriller",7.7,336010.0,1997.0,tm192405,3.0,tous publics,'us'
tt0120201,Starship Troopers,movie,"Action, Adventure, Sci-Fi",7.3,335142.0,1997.0,tm192037,3.0,12,'us'
tt5727208,Uncut Gems,movie,"Crime, Drama, Thriller",7.4,334995.0,2019.0,tm366227,1.0,16::(self-applied),'us'
tt0399201,The Island,movie,"Action, Sci-Fi, Thriller",6.8,334383.0,2005.0,tm179587,2.0,tous publics avec avertissement,'us'
tt4034228,Manchester by the Sea,movie,Drama,7.8,334125.0,2016.0,tm233523,3.0,tous publics,'us'
tt0320661,Kingdom of Heaven,movie,"Action, Adventure, Drama",7.3,333814.0,2005.0,tm179021,2.0,tous publics,"'gb', 'de', 'es', 'ma', 'us', 'it', 'fr'"
tt0106977,The Fugitive,movie,"Action, Crime, Drama",7.8,333482.0,1993.0,tm189434,2.0,tous publics,'us'
tt0120762,Mulan,movie,"Adventure, Animation, Comedy",7.7,332135.0,1998.0,tm266656,1.0,tous publics,'us'
tt0212720,A.I. Artificial Intelligence,movie,"Adventure, Drama, Sci-Fi",7.2,331343.0,2001.0,tm29940,4.0,tous publics,"'us', 'gb'"
tt1397280,Taken 2,movie,"Action, Crime, Thriller",6.2,330884.0,2012.0,tm57798,1.0,tous publics avec avertissement,"'fr', 'us', 'tr', 'gb'"
tt1485796,The Greatest Showman,movie,"Biography, Drama, Musical",7.5,330834.0,2017.0,tm120596,1.0,tous publics,"'us', 'cn'"
tt1790885,Zero Dark Thirty,movie,"Drama, History, Thriller",7.4,330489.0,2012.0,tm61801,2.0,tous publics::(with warning),"'us', 'in', 'jo'"
tt0118880,Con Air,movie,"Action, Crime, Thriller",6.9,330355.0,1997.0,tm191846,1.0,12,'us'
tt2316204,Alien: Covenant,movie,"Horror, Sci-Fi, Thriller",6.4,329816.0,2017.0,tm123143,1.0,12,"'gb', 'us'"
tt0056172,Lawrence of Arabia,movie,"Adventure, Biography, Drama",8.3,329194.0,1962.0,tm10529,2.0,tous publics,"'gb', 'us'"
tt1764651,The Expendables 2,movie,"Action, Adventure, Thriller",6.6,328860.0,2012.0,tm56436,2.0,12,"'us', 'de', 'cn'"
tt1152836,Public Enemies,movie,"Biography, Crime, Drama",6.9,328620.0,2009.0,tm131038,2.0,tous publics,"'jp', 'us'"
tt4550098,Nocturnal Animals,movie,"Drama, Thriller",7.4,328542.0,2016.0,tm239727,2.0,tous publics,"'us', 'cn'"
tt0120623,A Bug's Life,movie,"Adventure, Animation, Comedy",7.2,327053.0,1998.0,tm62982,1.0,tous publics,'us'
tt1125849,The Wrestler,movie,"Drama, Sport",7.9,325771.0,2008.0,tm34805,2.0,tous publics avec avertissement,"'us', 'fr'"
tt1028528,Death Proof,movie,"Drama, Thriller",7.0,324597.0,2007.0,tm71765,2.0,12,'us'
tt1598778,Contagion,movie,"Drama, Thriller",6.8,324407.0,2011.0,tm158304,1.0,tous publics,"'ae', 'us'"
tt7349950,It Chapter Two,movie,"Drama, Fantasy, Horror",6.5,324231.0,2019.0,tm348986,3.0,12,"'us', 'ca'"
tt1013752,Fast & Furious,movie,"Action, Thriller",6.5,323616.0,2009.0,tm151471,1.0,tous publics,"'jp', 'us'"
tt1253863,300: Rise of an Empire,movie,"Action, Drama",6.2,323552.0,2014.0,tm135608,3.0,12 avec avertissement,"'us', 'bg'"
tt0077651,Halloween,movie,"Horror, Thriller",7.7,323515.0,1978.0,tm79895,4.0,16,'us'
tt0265666,The Royal Tenenbaums,movie,"Comedy, Drama",7.6,322775.0,2001.0,tm49864,4.0,tous publics,'us'
tt1194173,The Bourne Legacy,movie,"Action, Adventure, Thriller",6.6,322108.0,2012.0,tm68950,2.0,tous publics,"'us', 'jp', 'kr', 'ca', 'ae', 'ph'"
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,movie,"Adventure, Family, Fantasy",6.5,321487.0,2018.0,tm208397,3.0,tous publics,"'gb', 'us'"
tt0814314,Seven Pounds,movie,"Drama, Mystery, Thriller",7.6,320976.0,2008.0,tm47321,1.0,tous publics,'us'
tt2277860,Finding Dory,movie,"Adventure, Animation, Comedy",7.2,319902.0,2016.0,tm123374,1.0,tous publics,'us'
tt3464902,The Lobster,movie,"Drama, Romance, Sci-Fi",7.1,319191.0,2015.0,tm143928,4.0,tous publics avec avertissement,"'ie', 'gb', 'gr', 'fr', 'nl', 'us', 'be'"
tt3065204,The Conjuring 2,movie,"Horror, Mystery, Thriller",7.3,318758.0,2016.0,tm138297,2.0,12,"'ca', 'us', 'gb'"
tt0808151,Angels & Demons,movie,"Mystery, Thriller",6.7,318212.0,2009.0,tm151533,2.0,tous publics,"'us', 'it'"
tt4160708,Don't Breathe,movie,"Crime, Horror, Thriller",7.1,317938.0,2016.0,tm209412,1.0,16,"'us', 'hu'"
tt9243946,El Camino,movie,"Crime, Drama, Thriller",7.3,316883.0,2019.0,tm827648,1.0,16::(self-applied),'us'
tt3450958,War for the Planet of the Apes,movie,"Action, Adventure, Drama",7.4,316198.0,2017.0,tm122386,1.0,tous publics,"'us', 'ca'"
tt0463985,The Fast and the Furious: Tokyo Drift,movie,"Action, Crime, Thriller",6.1,315708.0,2006.0,tm32039,2.0,tous publics,"'de', 'us'"
tt0077631,Grease,movie,"Comedy, Musical, Romance",7.2,314699.0,1978.0,tm17823,5.0,tous publics,'us'
tt0783233,Atonement,movie,"Drama, Mystery, Romance",7.8,314282.0,2007.0,tm75465,5.0,tous publics,"'gb', 'fr', 'us'"
tt0121164,Corpse Bride,movie,"Animation, Comedy, Drama",7.4,313871.0,2005.0,tm173551,2.0,tous publics,'us'
tt0089218,The Goonies,movie,"Adventure, Comedy, Family",7.7,312864.0,1985.0,tm120970,2.0,tous publics,'us'
tt0170016,How the Grinch Stole Christmas,movie,"Comedy, Family, Fantasy",6.4,312499.0,2000.0,tm20110,1.0,tous publics,"'de', 'us'"
tt0437086,Alita: Battle Angel,movie,"Action, Adventure, Sci-Fi",7.3,312444.0,2019.0,tm244154,1.0,tous publics avec avertissement,"'jp', 'ca', 'us'"
tt3263904,Sully,movie,"Biography, Drama",7.4,311768.0,2016.0,tm228812,2.0,tous publics,'us'
tt0473075,Prince of Persia: The Sands of Time,movie,"Action, Adventure, Fantasy",6.5,311623.0,2010.0,tm96866,1.0,tous publics,'us'
tt3402236,Murder on the Orient Express,movie,"Crime, Drama, Mystery",6.5,310907.0,2017.0,tm242630,1.0,tous publics,"'us', 'gb', 'mt'"
tt1259571,The Twilight Saga: New Moon,movie,"Adventure, Drama, Fantasy",4.8,310762.0,2009.0,tm142371,1.0,tous publics,'us'
tt2674426,Me Before You,movie,"Drama, Romance",7.4,310624.0,2016.0,tm138369,1.0,tous publics,'us'
tt0322259,2 Fast 2 Furious,movie,"Action, Crime, Thriller",5.9,310488.0,2003.0,tm138322,2.0,tous publics avec avertissement,"'de', 'us'"
tt0800039,Forgetting Sarah Marshall,movie,"Comedy, Drama, Romance",7.1,310470.0,2008.0,tm33545,3.0,tous publics,'us'
tt0120669,Fear and Loathing in Las Vegas,movie,"Adventure, Comedy, Drama",7.5,310433.0,1998.0,tm58976,2.0,12,'us'
tt0463854,28 Weeks Later,movie,"Horror, Sci-Fi",6.9,310199.0,2007.0,tm79234,1.0,12 avec avertissement,"'gb', 'es', 'us'"
tt0438097,Ice Age: The Meltdown,movie,"Adventure, Animation, Comedy",6.8,307963.0,2006.0,tm26315,1.0,tous publics,"'us', 'gb'"
tt8228288,The Platform,movie,"Horror, Mystery, Sci-Fi",7.0,307401.0,2019.0,tm824398,1.0,18::(streaming rating),'es'
tt0203009,Moulin Rouge!,movie,"Drama, Musical, Romance",7.6,307344.0,2001.0,tm30891,1.0,tous publics,"'au', 'us'"
tt0258000,Panic Room,movie,"Crime, Drama, Thriller",6.8,307052.0,2002.0,tm111819,2.0,tous publics avec avertissement,'us'
tt1213663,The World's End,movie,"Action, Comedy, Sci-Fi",6.9,306159.0,2013.0,tm179796,2.0,tous publics,"'gb', 'jp', 'us'"
tt0196229,Zoolander,movie,Comedy,6.5,305828.0,2001.0,tm34310,3.0,tous publics,"'de', 'us', 'au'"
tt0112442,Bad Boys,movie,"Action, Comedy, Crime",6.8,305793.0,1995.0,tm12438,2.0,tous publics,'us'
tt0212985,Hannibal,movie,"Crime, Drama, Thriller",6.8,304666.0,2001.0,tm50674,1.0,12 avec avertissement,"'gb', 'it', 'us'"
tt0450385,1408,movie,"Fantasy, Horror, Mystery",6.8,304637.0,2007.0,tm70179,2.0,tous publics avec avertissement,'us'
tt0107614,Mrs. Doubtfire,movie,"Comedy, Drama",7.1,304592.0,1993.0,tm189828,1.0,tous publics,'us'
tt8332922,A Quiet Place Part II,movie,"Drama, Horror, Sci-Fi",7.2,304096.0,2020.0,tm431186,4.0,12,'us'
tt0195714,Final Destination,movie,"Horror, Thriller",6.7,303774.0,2000.0,tm25160,1.0,12,"'us', 'ca'"
tt6139732,Aladdin,movie,"Adventure, Comedy, Family",6.9,303636.0,2019.0,tm318224,1.0,tous publics,"'us', 'gb', 'sg', 'ca', 'cz', 'rs', 'cn'"
tt0118884,Contact,movie,"Drama, Mystery, Sci-Fi",7.5,303471.0,1997.0,tm191853,2.0,tous publics,'us'
tt1133985,Green Lantern,movie,"Action, Adventure, Sci-Fi",5.5,303353.0,2011.0,tm168537,3.0,tous publics,'us'
tt0187078,Gone in 60 Seconds,movie,"Action, Crime, Thriller",6.5,303002.0,2000.0,tm24785,1.0,tous publics,'us'
tt0104257,A Few Good Men,movie,"Drama, Thriller",7.7,302396.0,1992.0,tm1975,1.0,tous publics,'us'
tt0097757,The Little Mermaid,movie,"Adventure, Animation, Family",7.6,302279.0,1989.0,tm407861,1.0,tous publics,'us'
tt7126948,Wonder Woman 1984,movie,"Action, Adventure, Fantasy",5.4,302277.0,2020.0,tm328069,4.0,tous publics,'us'
tt0381681,Before Sunset,movie,"Drama, Romance",8.1,302231.0,2004.0,tm93423,1.0,tous publics,"'fr', 'us'"
tt7349662,BlacKkKlansman,movie,"Biography, Comedy, Crime",7.5,302221.0,2018.0,tm359260,1.0,tous publics,"'us', 'cn'"
tt0185937,The Blair Witch Project,movie,"Horror, Mystery",6.5,302185.0,1999.0,tm41646,2.0,12,'us'
tt0452623,Gone Baby Gone,movie,"Crime, Drama, Mystery",7.6,302068.0,2007.0,tm81013,3.0,12,'us'
tt0095765,Cinema Paradiso,movie,"Drama, Romance",8.5,301355.0,1988.0,tm39338,3.0,tous publics,"'it', 'fr'"
tt1340138,Terminator Genisys,movie,"Action, Adventure, Sci-Fi",6.3,300329.0,2015.0,tm136924,3.0,tous publics avec avertissement,"'us', 'ca'"
tt2302755,Olympus Has Fallen,movie,"Action, Thriller",6.5,300288.0,2013.0,tm182429,2.0,12 avec avertissement,'us'
tt1817273,The Place Beyond the Pines,movie,"Crime, Drama, Thriller",7.3,299740.0,2012.0,tm62008,2.0,tous publics,'us'
tt0120804,Resident Evil,movie,"Action, Horror, Sci-Fi",6.6,299501.0,2002.0,tm109300,1.0,12,"'de', 'gb', 'fr', 'jp', 'us'"
tt1922777,Sinister,movie,"Horror, Mystery, Thriller",6.8,299432.0,2012.0,tm34975,3.0,12::(with warning),"'us', 'gb', 'ca'"
tt3040964,The Jungle Book,movie,"Action, Adventure, Animation",7.3,299255.0,2016.0,tm121851,1.0,tous publics,"'gb', 'us', 'nz', 'fr', 'ca', 'in'"
tt0800320,Clash of the Titans,movie,"Action, Adventure, Fantasy",5.8,299251.0,2010.0,tm94595,2.0,tous publics,"'us', 'gb', 'au'"
tt0151804,Office Space,movie,Comedy,7.6,299191.0,1999.0,tm48336,1.0,tous publics,'us'
tt0116695,Jerry Maguire,movie,"Comedy, Drama, Romance",7.3,298528.0,1996.0,tm107165,3.0,unrated,'us'
tt0251127,How to Lose a Guy in 10 Days,movie,"Comedy, Romance",6.5,297990.0,2003.0,tm129601,4.0,tous publics,"'us', 'de'"
tt1979376,Toy Story 4,movie,"Adventure, Animation, Comedy",7.6,297587.0,2019.0,tm11948,1.0,tous publics,'us'
tt0837562,Hotel Transylvania,movie,"Animation, Comedy, Family",7.0,297404.0,2012.0,tm69164,1.0,tous publics,"'us', 'ca'"
tt0093870,RoboCop,movie,"Action, Crime, Sci-Fi",7.6,296789.0,1987.0,tm147429,2.0,12 avec avertissement::(new rating),'us'
tt0061722,The Graduate,movie,"Comedy, Drama, Romance",8.0,296664.0,1967.0,tm119810,1.0,tous publics,'us'
tt5362988,Wind River,movie,"Crime, Drama, Mystery",7.7,296561.0,2017.0,tm244259,1.0,12,"'gb', 'fr', 'us', 'ca'"
tt0348150,Superman Returns,movie,"Action, Adventure, Sci-Fi",6.1,296106.0,2006.0,tm27397,3.0,tous publics,"'us', 'au'"
tt0290002,Meet the Fockers,movie,"Comedy, Romance",6.3,295463.0,2004.0,tm91957,3.0,tous publics,'us'
tt1375670,Grown Ups,movie,Comedy,6.0,295339.0,2010.0,tm93055,1.0,tous publics,'us'
tt1650554,Kick-Ass 2,movie,"Action, Comedy, Crime",6.5,295151.0,2013.0,tm175985,2.0,12,"'gb', 'jp', 'us'"
tt0053291,Some Like It Hot,movie,"Comedy, Music, Romance",8.2,295135.0,1959.0,tm44489,3.0,12,'us'
tt0259711,Vanilla Sky,movie,"Fantasy, Mystery, Romance",6.9,294809.0,2001.0,tm34471,3.0,tous publics,"'us', 'es'"
tt0183649,Phone Booth,movie,"Crime, Thriller",7.1,294699.0,2002.0,tm114756,1.0,tous publics,'us'
tt0320691,Underworld,movie,"Action, Fantasy, Thriller",7.0,293918.0,2003.0,tm133732,2.0,12,"'us', 'gb', 'de', 'hu'"
tt10838180,The Matrix Resurrections,movie,"Action, Sci-Fi",5.6,293356.0,2021.0,tm827124,3.0,tous publics,"'us', 'au'"
tt0401729,John Carter,movie,"Action, Adventure, Sci-Fi",6.6,293126.0,2012.0,tm72333,1.0,tous publics,'us'
tt6823368,Glass,movie,"Drama, Horror, Sci-Fi",6.6,292990.0,2019.0,tm315727,2.0,12,"'us', 'cn'"
tt4046784,Maze Runner: The Scorch Trials,movie,"Action, Adventure, Sci-Fi",6.3,292446.0,2015.0,tm138116,1.0,tous publics avec avertissement,'us'
tt0486655,Stardust,movie,"Adventure, Fantasy, Romance",7.6,292317.0,2007.0,tm84906,3.0,tous publics,"'gb', 'us', 'is'"
tt0111503,True Lies,movie,"Action, Comedy, Thriller",7.3,291849.0,1994.0,tm117947,3.0,tous publics,'us'
tt0795421,Mamma Mia!,movie,"Comedy, Musical, Romance",6.5,291197.0,2008.0,tm34089,1.0,tous publics,"'gb', 'de', 'us'"
