,id,title,type,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,Diffuseur,SVOD,ClassificationSVOD,ValNudite,ScoreNudite,ValViolence,ScoreViolence,ValVulgarite,ScoreVulgarite,ValStupefiants,ScoreStupefiants,ValIntensite,ScoreIntensite,CP_ae,CP_ar,CP_at,CP_au,CP_be,CP_bg,CP_br,CP_ca,CP_ch,CP_cl,CP_cn,CP_co,CP_cz,CP_de,CP_dk,CP_dz,CP_es,CP_fi,CP_fr,CP_gb,CP_gr,CP_hk,CP_hr,CP_hu,CP_id,CP_ie,CP_il,CP_in,CP_is,CP_it,CP_jo,CP_jp,CP_ke,CP_kh,CP_kr,CP_lu,CP_ma,CP_mc,CP_mt,CP_mx,CP_my,CP_nl,CP_no,CP_np,CP_nz,CP_pa,CP_pe,CP_ph,CP_pl,CP_pr,CP_pt,CP_py,CP_qa,CP_ro,CP_rs,CP_ru,CP_se,CP_sg,CP_si,CP_th,CP_tr,CP_tw,CP_ua,CP_us,CP_uy,CP_vn,CP_xwg,CP_za,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_family,Genre_fantasy,Genre_film-noir,Genre_history,Genre_horror,Genre_music,Genre_musical,Genre_mystery,Genre_romance,Genre_sci-fi,Genre_sport,Genre_thriller,Genre_war,Genre_western
1349,tt0103874,Dracula,movie,7.4,256056.0,1992.0,tm125008,4.0,12,https://www.shadowz.fr/content/dracula-112048,Shadowz,,Élevé,50.49,Élevé,70.23,Faible,66.14,Faible,80.0,Élevé,59.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1350,tt0103874,Dracula,movie,7.4,256056.0,1992.0,tm125008,4.0,12,https://www.molotov.tv/fr_fr/p/1567-2327/dracula,Autre,,Élevé,50.49,Élevé,70.23,Faible,66.14,Faible,80.0,Élevé,59.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1351,tt0103874,Dracula,movie,7.4,256056.0,1992.0,tm125008,4.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.ea2cbdc4-e0fa-4cd5-b967-9c949470d159,Prime Video,13+,Élevé,50.49,Élevé,70.23,Faible,66.14,Faible,80.0,Élevé,59.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1352,tt0448011,Knowing,movie,6.2,256011.0,2009.0,tm156145,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.fc561cf3-a893-43cb-9fda-ae76c89f911b,Prime Video,16+,Aucun,81.61,Modéré,70.49,Faible,80.0,Faible,85.19,Élevé,70.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1353,tt1959563,The Hitman's Bodyguard,movie,6.9,255745.0,2017.0,tm266684,2.0,12,https://www.molotov.tv/fr_fr/p/180759-2327/hitman--bodyguard,Autre,,Faible,47.53,Élevé,67.55,Élevé,84.65,Faible,69.84,Faible,47.95,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,tt1959563,The Hitman's Bodyguard,movie,6.9,255745.0,2017.0,tm266684,2.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.2eb883fd-6ed9-b8c0-5969-2b66135e5e8b,Prime Video,13+,Faible,47.53,Élevé,67.55,Élevé,84.65,Faible,69.84,Faible,47.95,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,tt0098635,When Harry Met Sally...,movie,7.7,255565.0,1989.0,tm138875,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.d17a21bd-d46e-4915-9234-3ab6117f2fac,Prime Video,16+,Faible,53.05,Aucun,87.83,Modéré,48.8,Faible,75.0,Aucun,93.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1356,tt0123755,Cube,movie,7.1,255412.0,1997.0,tm190941,1.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.dcb5714e-b781-f05c-8281-cf23c500f9da,Prime Video,18+,Faible,47.37,Élevé,77.12,Modéré,51.89,Aucun,89.72,Élevé,61.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1357,tt5580036,"I, Tonya",movie,7.5,253289.0,2017.0,tm244376,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.7eb2f477-698b-ffce-f0ad-fb9f7b66c836,Prime Video,13+,Modéré,35.63,Modéré,69.44,Élevé,81.97,Modéré,58.74,Modéré,64.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,tt5580036,"I, Tonya",movie,7.5,253289.0,2017.0,tm244376,2.0,tous publics,https://www.molotov.tv/fr_fr/p/197109-2328/moi-tonya,Autre,,Modéré,35.63,Modéré,69.44,Élevé,81.97,Modéré,58.74,Modéré,64.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,tt1289401,Ghostbusters,movie,6.8,253230.0,2016.0,tm197031,2.0,tous publics,https://play.max.com/show/44563d23-0f0a-4818-a357-0de38905bf17?utm_source=universal_search,MAX,,Faible,45.32,Faible,67.11,Faible,50.0,Faible,66.67,Faible,47.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1360,tt1289401,Ghostbusters,movie,6.8,253230.0,2016.0,tm197031,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.c2aadddb-8e5a-7cfe-3b18-4ee4ea855732,Prime Video,16+,Faible,45.32,Faible,67.11,Faible,50.0,Faible,66.67,Faible,47.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1361,tt1424381,Predators,movie,6.4,252682.0,2010.0,tm92692,1.0,12,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fpredators%2F5Li4T2FPPFTa&subId3=justappsvod,Disney+,16+,Aucun,51.26,Élevé,76.71,Élevé,73.42,Faible,64.91,Élevé,66.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1362,tt5164214,Ocean's Eight,movie,6.3,252394.0,2018.0,tm266647,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.42b24812-d745-a6d5-7999-30a7c921b1d8,Prime Video,16+,Faible,51.23,Aucun,91.3,Faible,47.47,Faible,83.2,Aucun,87.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,tt5164214,Ocean's Eight,movie,6.3,252394.0,2018.0,tm266647,3.0,tous publics,https://www.mycanal.fr/cinema/oceans-eight/h/40442386_50889,MyCanal,-10,Faible,51.23,Aucun,91.3,Faible,47.47,Faible,83.2,Aucun,87.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,tt5164214,Ocean's Eight,movie,6.3,252394.0,2018.0,tm266647,3.0,tous publics,https://play.max.com/show/fcde01ca-2e8f-40af-8c1a-6a99bfbc24b4?utm_source=universal_search,MAX,,Faible,51.23,Aucun,91.3,Faible,47.47,Faible,83.2,Aucun,87.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,tt1655442,The Artist,movie,7.8,252270.0,2011.0,tm174707,4.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.b4dc1a11-751d-4663-9bbf-a4839cf8992a,Prime Video,13+,Aucun,84.44,Faible,63.64,Aucun,72.73,Faible,73.08,Faible,60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1366,tt1655442,The Artist,movie,7.8,252270.0,2011.0,tm174707,4.0,tous publics,https://www.paramountplus.com/movies/artist/zk9c7CmBrteBpQgIMSR3qNZH_A1HJKMY?searchReferral=,Paramount+,6,Aucun,84.44,Faible,63.64,Aucun,72.73,Faible,73.08,Faible,60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1367,tt1655442,The Artist,movie,7.8,252270.0,2011.0,tm174707,4.0,tous publics,https://www.molotov.tv/fr_fr/p/42132-2328/the-artist,Autre,,Aucun,84.44,Faible,63.64,Aucun,72.73,Faible,73.08,Faible,60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1368,tt1655442,The Artist,movie,7.8,252270.0,2011.0,tm174707,4.0,tous publics,https://tv.apple.com/fr/movie/the-artist/umc.cmc.3qc8s4ghdybrmxw9157be24o3?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.9001%3A500035275,AppleTV+,Tout public,Aucun,84.44,Faible,63.64,Aucun,72.73,Faible,73.08,Faible,60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1369,tt0116996,Mars Attacks!,movie,6.4,252262.0,1996.0,tm110012,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.3aa9f7c7-075e-5cf4-3d64-9c13597d54a9,Prime Video,13+,Faible,54.74,Modéré,51.47,Faible,56.14,Faible,80.49,Modéré,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1370,tt0116996,Mars Attacks!,movie,6.4,252262.0,1996.0,tm110012,2.0,tous publics,https://play.max.com/show/9372e152-79d6-4414-9188-db54dff4b8e3?utm_source=universal_search,MAX,,Faible,54.74,Modéré,51.47,Faible,56.14,Faible,80.49,Modéré,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1371,tt0485947,Mr. Nobody,movie,7.7,252227.0,2009.0,tm147127,1.0,tous publics,https://www.universcine.com/films/mr-nobody,UniversCine,,Modéré,34.34,Faible,70.27,Faible,63.41,Faible,90.91,Faible,48.48,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1372,tt0117509,Romeo + Juliet,movie,6.7,252179.0,1996.0,tm109186,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fromeo-juliette%2F6hfqHN9kFZk5&subId3=justappsvod,Disney+,12+,Faible,47.57,Modéré,64.04,Aucun,75.0,Faible,64.94,Modéré,41.77,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1373,tt0265208,The Girl Next Door,movie,6.7,252021.0,2004.0,tm85811,3.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fthe-girl-next-door%2F3Qd0a8LLhWxf&subId3=justappsvod,Disney+,16+,Modéré,27.72,Faible,60.78,Élevé,57.89,Faible,47.52,Aucun,61.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1374,tt0265208,The Girl Next Door,movie,6.7,252021.0,2004.0,tm85811,3.0,tous publics,https://www.netflix.com/title/60033326,Netflix,13+,Modéré,27.72,Faible,60.78,Élevé,57.89,Faible,47.52,Aucun,61.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1375,tt0265208,The Girl Next Door,movie,6.7,252021.0,2004.0,tm85811,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.6aa9f797-1d6f-5c9c-252d-3e625e3c367f,Prime Video,18+,Modéré,27.72,Faible,60.78,Élevé,57.89,Faible,47.52,Aucun,61.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1376,tt0462499,Rambo,movie,7.0,251237.0,2008.0,tm29737,1.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.68a9f731-b1db-b80c-3f62-85496d9791a2,Prime Video,18+,Modéré,47.43,Élevé,96.1,Élevé,74.58,Faible,68.69,Élevé,88.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1377,tt10954600,Ant-Man and the Wasp: Quantumania,movie,6.0,251129.0,2023.0,tm1031694,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fant-man-et-la-guepe-quantumania%2F7OLRMMgd1vkx&subId3=justappsvod,Disney+,12+,Aucun,66.95,Modéré,54.07,Faible,65.78,Aucun,70.66,Modéré,44.13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,tt0302886,Old School,movie,7.0,250602.0,2003.0,tm150112,3.0,tous publics,https://www.paramountplus.com/movies/old-school/vqIurWX99GmZ_0zxZMyAo4IFz_BA4DKR?searchReferral=,Paramount+,12,Modéré,31.72,Faible,66.07,Modéré,42.31,Modéré,53.85,Aucun,75.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,tt0302886,Old School,movie,7.0,250602.0,2003.0,tm150112,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.0ca9f69c-831e-44f3-f384-2ac2926cb191,Prime Video,16+,Modéré,31.72,Faible,66.07,Modéré,42.31,Modéré,53.85,Aucun,75.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,tt0302886,Old School,movie,7.0,250602.0,2003.0,tm150112,3.0,tous publics,https://tv.apple.com/fr/movie/retour-a-la-fac/umc.cmc.1tvgf6e98f4ruweajkjj4qymh?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.9001%3A370064402,AppleTV+,Tout public,Modéré,31.72,Faible,66.07,Modéré,42.31,Modéré,53.85,Aucun,75.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,tt0299658,Chicago,movie,7.2,250301.0,2002.0,tm119082,1.0,tous publics,https://www.netflix.com/title/60024946,Netflix,13+,Modéré,41.57,Faible,67.09,Modéré,55.26,Modéré,51.32,Faible,72.73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1382,tt4196776,Jason Bourne,movie,6.6,250275.0,2016.0,tm202383,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.6cab02a5-8d58-c98e-b491-e617c20f5d2a,Prime Video,13+,Aucun,81.03,Modéré,65.96,Faible,51.02,Aucun,84.85,Modéré,67.57,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1383,tt4196776,Jason Bourne,movie,6.6,250275.0,2016.0,tm202383,2.0,tous publics,https://play.max.com/show/6524fd18-f75a-42ff-87f9-881ec30424b4?utm_source=universal_search,MAX,,Aucun,81.03,Modéré,65.96,Faible,51.02,Aucun,84.85,Modéré,67.57,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1384,tt0094737,Big,movie,7.3,250193.0,1988.0,tm54681,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fmovies%2Fbig%2F7N4EhV7nL9M2&subId3=justappsvod,Disney+,12+,Faible,42.35,Faible,50.63,Modéré,45.74,Faible,72.6,Faible,47.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1385,tt1411238,No Strings Attached,movie,6.2,250075.0,2011.0,tm183892,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.d4a9f693-b8af-c48d-821e-a54f41ba81ed,Prime Video,16+,Modéré,33.5,Faible,46.94,Modéré,50.0,Faible,68.89,Aucun,91.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1386,tt0315733,21 Grams,movie,7.6,250024.0,2003.0,tm138053,1.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.dcb02943-7e96-a459-ca6e-35b6ee541212,Prime Video,18+,Modéré,36.36,Modéré,64.58,Modéré,40.38,Modéré,53.66,Modéré,51.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1387,tt0100157,Misery,movie,7.8,249976.0,1990.0,tm150976,3.0,12,https://www.molotov.tv/fr_fr/p/19227-2397/misery,Autre,,Aucun,85.53,Élevé,61.11,Modéré,61.27,Faible,69.18,Élevé,71.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1388,tt0100157,Misery,movie,7.8,249976.0,1990.0,tm150976,3.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.90557d9f-d355-40fe-87b0-e0a5654571e7,Prime Video,16+,Aucun,85.53,Élevé,61.11,Modéré,61.27,Faible,69.18,Élevé,71.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
