,id,title,type,genres,averageRating,numVotes,releaseYear,idjw,NbDiff,Diff
639,tt8712204,Batwoman,tvSeries,"Action, Adventure, Crime",3.6,47453.0,2019.0,ts90742,0.0,[]
640,tt1441109,Cougar Town,tvSeries,"Comedy, Romance",7.1,46979.0,2009.0,ts15860,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fcougar-town%2F1kc2m9Unpexo&subId3=justappsvod']
641,tt0433309,Numb3rs,tvSeries,"Crime, Drama, Mystery",6.9,46923.0,2005.0,ts20533,0.0,[]
642,tt12785720,The Witcher: Blood Origin,tvMiniSeries,"Action, Adventure, Drama",4.9,46915.0,2022.0,ts251602,1.0,['https://www.netflix.com/title/81279312']
643,tt4159076,Dark Matter,tvSeries,"Adventure, Drama, Mystery",7.5,46862.0,2015.0,ts35253,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.678f6fea-7bc4-4f26-a13a-a931f11bbc58']
644,tt1225901,90210,tvSeries,"Comedy, Drama, Romance",6.2,46858.0,2008.0,ts6375,3.0,"['https://www.paramountplus.com/shows/90210/video/Sruwwd1y7sdGZrzM4ZbJ_DURiVWcf28M/90210-we-re-not-in-kansas-anymore?searchReferral=', 'https://tv.apple.com', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.934948e0-8777-4d2e-bdf7-c5486ad6d4cc']"
645,tt3921180,Scream: The TV Series,tvSeries,"Comedy, Crime, Drama",7.0,46708.0,2015.0,ts35554,0.0,[]
646,tt11192306,Superman & Lois,tvSeries,"Action, Adventure, Drama",7.7,46629.0,2021.0,ts222614,0.0,[]
647,tt3581932,And Then There Were None,tvMiniSeries,"Crime, Drama, Mystery",7.8,46533.0,2015.0,ts42046,0.0,[]
648,tt31938062,The Pitt,tvSeries,Drama,8.9,46524.0,2025.0,ts433871,2.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.0af9734b-2ebd-458d-9b03-ada95b8c939e', 'https://play.max.com/video/watch/e4b915fb-5e6b-42b8-97ac-90ec7d0e3147?utm_source=universal_search']"
649,tt1663676,Awkward.,tvSeries,"Comedy, Drama, Romance",7.5,46388.0,2011.0,ts4065,2.0,"['https://www.paramountplus.com/shows/awkward/video/vPPAjFGwdEdZkp8b6joNiN7W5Y28Tdzb/awkward-pilot?searchReferral=', 'https://tv.apple.com']"
650,tt0118300,Dawson's Creek,tvSeries,"Drama, Romance",6.8,46370.0,1998.0,ts9583,0.0,[]
651,tt15438246,Kaleidoscope,tvMiniSeries,"Action, Crime, Drama",6.6,46306.0,2023.0,ts328355,1.0,['https://www.netflix.com/title/80992058']
652,tt5574490,Animal Kingdom,tvSeries,"Crime, Drama",8.2,46203.0,2016.0,ts41985,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.e2b8fc3b-92d3-8b7f-cd77-55fa2642c015']
653,tt0111958,Father Ted,tvSeries,Comedy,8.6,46186.0,1995.0,ts4613,0.0,[]
654,tt13111040,The Offer,tvMiniSeries,"Biography, Crime, Drama",8.6,46006.0,2022.0,ts259709,3.0,"['https://tv.apple.com', 'https://www.paramountplus.com/shows/the-offer/video/eIujLgl0eCAlhVmv2XfWWY4D1dS9Hnkm/the-offer-a-seat-at-the-table?searchReferral=', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.2ab036d6-29da-4948-ade6-75589671c24a']"
655,tt11000902,Our Flag Means Death,tvSeries,"Action, Adventure, Biography",7.7,45750.0,2022.0,ts227727,3.0,"['https://play.max.com/video/watch/8b0d1534-3e1e-45a1-83a9-1fe639a2aadd?utm_source=universal_search', 'https://www.mycanal.fr/series/our-flag-means-death/h/40431140_50889', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.3db28b8f-23dc-4245-8704-e005ad441772']"
656,tt7255502,The Kominsky Method,tvSeries,"Comedy, Drama",8.2,45712.0,2018.0,ts82849,1.0,['https://www.netflix.com/title/80201680']
657,tt0296310,The Blue Planet,tvSeries,Documentary,9.0,45709.0,2001.0,ts83,0.0,[]
658,tt1533395,Life,tvMiniSeries,Documentary,9.1,45706.0,2009.0,ts22014,0.0,[]
659,tt0493093,Hannah Montana,tvSeries,"Comedy, Family, Music",5.4,45611.0,2006.0,ts20626,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fhannah-montana%2F1vh0XeFe9vyW&subId3=justappsvod']
660,tt2189221,Defiance,tvSeries,"Action, Drama, Sci-Fi",7.0,45588.0,2013.0,ts9310,0.0,[]
661,tt0363328,Drake & Josh,tvSeries,"Comedy, Family",7.7,45321.0,2004.0,ts8300,4.0,"['https://www.mycanal.fr/series/drake-et-josh/h/10265714_50662', 'https://tv.apple.com', 'https://www.paramountplus.com/shows/drake-josh/video/UmvVeVaCIZkyKGLuGJq5BvDlVGQuLWye/drake-josh-believe-me-brother?searchReferral=', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.e8571e7a-dd80-4260-9581-d0ae2e483b80']"
662,tt0348913,Dead Like Me,tvSeries,"Comedy, Drama, Fantasy",8.1,45069.0,2003.0,ts9217,2.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.98b48fe0-7024-1968-2abd-868fd981f9b5', 'https://www.mycanal.fr/series/dead-like-me/h/4603002_50035']"
663,tt1466074,Columbo,tvSeries,"Crime, Drama, Mystery",8.3,45069.0,1971.0,ts56,3.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.c0b82299-e2cf-49be-bdaa-7813e2e69767', 'https://www.tf1.fr/tf1/columbo/videos/columbo-etat-desprit-04741199.html', 'https://app.molotov.tv/channel/36/program/24978']"
664,tt0115341,Sabrina the Teenage Witch,tvSeries,"Comedy, Family, Fantasy",6.7,45068.0,1996.0,ts21011,0.0,[]
665,tt1267295,Cowboy Bebop,tvSeries,"Action, Adventure, Comedy",6.7,45048.0,2021.0,ts85985,1.0,['https://www.netflix.com/title/80207033']
666,tt1703925,Wilfred,tvSeries,"Comedy, Drama, Mystery",7.8,45047.0,2011.0,ts20676,0.0,[]
667,tt16026746,X-Men '97,tvSeries,"Action, Adventure, Animation",8.7,44989.0,2024.0,ts317435,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fx-men-97%2Fvc1XIz90ZNH5&subId3=justappsvod']
668,tt0375355,Joey,tvSeries,"Comedy, Romance",6.0,44979.0,2004.0,ts22340,0.0,[]
669,tt3398540,Haikyu!!,tvSeries,"Animation, Comedy, Drama",8.7,44923.0,2014.0,ts20112,4.0,"['https://animationdigitalnetwork.com/video/461-haikyuu/24433-episode-1', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.98ac18a6-217c-2b3a-acfd-02b346b1e5d8', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.69759d38-9050-48d2-bc3a-58eb1c24fe2e', 'https://www.crunchyroll.com/watch/G6Q49X99R']"
670,tt14218830,Abbott Elementary,tvSeries,Comedy,8.2,44769.0,2021.0,ts290153,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fabbott-elementary%2F1QmQtRqEp7Pv&subId3=justappsvod']
671,tt0063950,"Scooby Doo, Where Are You!",tvSeries,"Adventure, Animation, Comedy",7.9,44706.0,1969.0,ts22230,0.0,[]
672,tt13966962,Echo,tvMiniSeries,"Action, Adventure, Crime",5.9,44702.0,2023.0,ts286147,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fecho%2F4unBxmuv2B8B&subId3=justappsvod']
673,tt2452242,Happy!,tvSeries,"Action, Comedy, Crime",8.1,44662.0,2017.0,ts57850,1.0,['https://www.netflix.com/title/80177346']
674,tt1830379,Top Boy,tvSeries,"Crime, Drama, Thriller",8.4,44551.0,2011.0,ts33338,1.0,['https://www.netflix.com/title/70236561']
675,tt11685912,Outer Range,tvSeries,"Drama, Mystery, Thriller",7.1,44447.0,2022.0,ts269167,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.fa550fd1-6a57-4e3e-9ec9-bf6afea10a11']
676,tt4122068,Humans,tvSeries,"Drama, Sci-Fi",7.9,44385.0,2015.0,ts35575,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.9083b994-bf6b-4a2a-808d-f579df538ca4']
677,tt4998212,The Ranch,tvSeries,"Comedy, Western",7.5,44150.0,2016.0,ts41149,1.0,['https://www.netflix.com/title/80077977']
678,tt3895150,Your Lie in April,tvSeries,"Animation, Comedy, Drama",8.5,44088.0,2014.0,ts20249,2.0,"['https://animationdigitalnetwork.com/video/1203-your-lie-in-april/25758-episode-2', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.740a49ea-aad0-4059-84bb-35ce8d6e3749']"
679,tt6932244,Hanna,tvSeries,"Action, Crime, Drama",7.6,44051.0,2019.0,ts47256,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.74b44e45-47ef-736f-cb3d-cb8fb7ef509b']
680,tt0460637,Everybody Hates Chris,tvSeries,"Comedy, Drama, Music",7.6,43999.0,2005.0,ts15200,0.0,[]
681,tt9184994,How to Sell Drugs Online (Fast),tvSeries,"Comedy, Crime, Drama",7.8,43952.0,2019.0,ts89744,1.0,['https://www.netflix.com/title/80218448']
682,tt1195935,The Cleveland Show,tvSeries,"Adventure, Animation, Comedy",5.6,43871.0,2009.0,ts9520,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-cleveland-show%2F1VZgAdUrq0ao&subId3=justappsvod']
683,tt14586350,Love & Death,tvMiniSeries,"Biography, Crime, Drama",7.5,43766.0,2023.0,ts288230,3.0,"['https://play.max.com/video/watch/c25aed08-04d0-4c73-aee2-0b10db1a69f6?utm_source=universal_search', 'https://www.mycanal.fr/series/love-death/h/40573131_50889', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.f1557f45-06f4-4e15-b011-abbffe81f47f']"
684,tt0084967,The A-Team,tvSeries,"Action, Adventure, Crime",7.5,43758.0,1983.0,ts11001,0.0,[]
685,tt1821681,Touch,tvSeries,"Drama, Mystery, Sci-Fi",7.3,43723.0,2012.0,ts20426,0.0,[]
686,tt0088559,MacGyver,tvSeries,"Action, Adventure, Crime",7.6,43707.0,1985.0,ts41580,0.0,[]
687,tt4181172,Shooter,tvSeries,"Action, Drama",7.5,43694.0,2016.0,ts41975,0.0,[]
688,tt2309295,Hemlock Grove,tvSeries,"Drama, Fantasy, Horror",7.0,43669.0,2013.0,ts20097,0.0,[]
689,tt2297757,Nathan for You,tvSeries,"Comedy, Documentary",8.9,43580.0,2013.0,ts37645,4.0,"['https://www.paramountplus.com/shows/nathan-for-you/video/QSmvqXfOwnqifN5cDzeYuaefV1Yx2i2e/nathan-for-you-yogurt-shop-pizzeria?searchReferral=', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.0f79c904-26c5-4a87-b401-1463439728f6', 'https://tv.apple.com', 'https://www.mycanal.fr/decouverte/nathan-for-you/h/15387976_50662']"
690,tt13623148,I Am Groot,tvSeries,"Action, Adventure, Animation",6.7,43237.0,2022.0,ts369364,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fje-sappelle-groot%2F3FfVmffm1ijj&subId3=justappsvod']
691,tt9244578,Rise of Empires: Ottoman,tvSeries,"Documentary, Drama, History",8.0,43215.0,2020.0,ts92547,1.0,['https://www.netflix.com/title/80990771']
692,tt8550732,Kaos,tvSeries,"Comedy, Drama, Fantasy",7.4,43151.0,2024.0,ts94351,1.0,['https://www.netflix.com/title/80997258']
693,tt3061046,Steven Universe,tvSeries,"Action, Adventure, Animation",8.1,43140.0,2013.0,ts20113,3.0,"['https://play.max.com/video/watch/da2e4a19-309c-4096-91a5-d616d7bbfd4d?utm_source=universal_search', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.5960173e-20bb-4391-af48-9aca7d4f2aaa', 'https://www.netflix.com/title/80130696']"
694,tt2359704,JoJo's Bizarre Adventure,tvSeries,"Action, Adventure, Animation",8.5,43098.0,2012.0,ts30637,5.0,"['https://www.crunchyroll.com/watch/G4VUQJG95', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.52150924-2f63-43a2-bf5a-8d51452c9ae3', 'https://animationdigitalnetwork.com/video/444-jojo-s-bizarre-adventure/7681-episode-1', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.1edcb4cf-2209-4e1f-beba-5a7a675472d0', 'https://www.netflix.com/title/80179831']"
695,tt0053502,The Flintstones,tvSeries,"Adventure, Animation, Comedy",7.5,42966.0,1960.0,ts15523,0.0,[]
696,tt4326894,F Is for Family,tvSeries,"Animation, Comedy, Drama",8.0,42926.0,2015.0,ts36856,1.0,['https://www.netflix.com/title/80028732']
697,tt1519931,Haven,tvSeries,"Crime, Drama, Fantasy",7.5,42835.0,2010.0,ts21542,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.8f839866-43c6-4f61-8edc-ef6a7245e259']
698,tt6486762,The Continental,tvMiniSeries,"Action, Crime, Thriller",7.1,42834.0,2023.0,ts58272,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.99efd851-d711-4034-91b8-78a58d70faad']
699,tt2712740,The Goldbergs,tvSeries,Comedy,8.0,42697.0,2013.0,ts20229,0.0,[]
700,tt27444205,Paradise,tvSeries,"Action, Drama, Thriller",7.9,42645.0,2025.0,ts421489,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fparadise%2FhIxcrnoL7fCm&subId3=justappsvod']
701,tt0084988,Blackadder,tvSeries,Comedy,8.0,42550.0,1982.0,ts10018,0.0,[]
702,tt5011816,Sneaky Pete,tvSeries,"Comedy, Crime, Drama",8.0,42513.0,2015.0,ts37909,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.f2acdc47-5815-4873-e21a-62ff853904da']
703,tt0094582,The Wonder Years,tvSeries,"Comedy, Drama, Family",8.4,42376.0,1988.0,ts21338,0.0,[]
704,tt9827854,Hollywood,tvMiniSeries,"Drama, History",7.5,42294.0,2020.0,ts88577,1.0,['https://www.netflix.com/title/81088617']
705,tt1615919,Raising Hope,tvSeries,"Comedy, Family",8.1,42165.0,2010.0,ts21427,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fraising-hope%2F5Y0cqfWKiPO2&subId3=justappsvod']
706,tt13659418,Pam & Tommy,tvMiniSeries,"Biography, Comedy, Drama",7.3,42131.0,2022.0,ts269916,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fpam-tommy%2F1N8HLsr8QjUj&subId3=justappsvod']
707,tt0118401,Midsomer Murders,tvSeries,"Crime, Drama, Mystery",7.9,42099.0,1997.0,ts22228,2.0,"['https://www.canalplus.com/series/inspecteur-barnaby/h/1114377_50076', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.c8b9d0f2-89fb-853b-36b9-239f0e20f9e7']"
708,tt3909224,The Seven Deadly Sins,tvSeries,"Action, Adventure, Animation",7.7,42049.0,2014.0,ts314002,1.0,['https://www.netflix.com/title/80050063']
709,tt1836037,Longmire,tvSeries,"Action, Crime, Drama",8.3,42048.0,2012.0,ts21580,0.0,[]
710,tt4406178,The Gilded Age,tvSeries,Drama,8.0,42018.0,2022.0,ts83267,3.0,"['https://www.mycanal.fr/series/the-gilded-age/h/40436354_50889', 'https://play.max.com/video/watch/d598abd3-d30a-4f46-83a5-4c70b8048908?utm_source=universal_search', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.8ec647ae-e32d-46a8-bc78-0681d0217f4c']"
711,tt9859436,The Walking Dead: The Ones Who Live,tvMiniSeries,"Drama, Horror, Thriller",7.8,41977.0,2024.0,ts360283,2.0,"['https://www.mycanal.fr/series/the-walking-dead-the-ones-who-live/h/24730551_50662', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.3d48b1f3-c5bc-405e-9a17-d7f39c909340']"
712,tt5774002,Jupiter's Legacy,tvSeries,"Action, Adventure, Drama",6.7,41938.0,2021.0,ts287559,1.0,['https://www.netflix.com/title/80244953']
713,tt3228904,Empire,tvSeries,"Drama, Music",7.4,41910.0,2015.0,ts10642,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fempire%2F1t7XWw5qVdWz&subId3=justappsvod']
714,tt12324366,Percy Jackson and the Olympians,tvSeries,"Action, Adventure, Family",7.0,41890.0,2023.0,ts237578,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fpercy-jackson-et-les-olympiens%2Fql33aq42HBdr&subId3=justappsvod']
715,tt7441658,Black Clover,tvSeries,"Action, Adventure, Animation",8.2,41832.0,2017.0,ts296797,7.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.8275bdd0-72d4-4dda-8669-7c329e0b6b2d', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.580762f7-7264-4a97-9d2b-ee96155c775e', 'https://www.crunchyroll.com/watch/GRP55XD9R', 'https://play.max.com/video/watch/f22bfb67-e7d0-488b-86b8-ffaba62cdd39?utm_source=universal_search', 'https://animationdigitalnetwork.com/video/449-black-clover/26699-episode-2', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.b22102c5-929e-4cab-8400-ad7bb82cf9c8', 'https://www.netflix.com/title/80238012']"
716,tt8749198,Daisy Jones & The Six,tvSeries,"Drama, Music, Romance",8.1,41794.0,2023.0,ts93861,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.4f900a88-a72b-42de-ada4-cf040dec1b4b']
717,tt0187636,Farscape,tvSeries,"Action, Adventure, Drama",8.2,41747.0,1999.0,ts13686,0.0,[]
718,tt22248376,Frieren: Beyond Journey's End,tvSeries,"Adventure, Animation, Comedy",8.9,41687.0,2023.0,ts364792,4.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.c884d7f6-5069-413d-af8c-4137451c9211', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.268244a6-ec4b-4464-88b3-8ea8809871cc', 'https://www.netflix.com/title/81726714', 'https://www.crunchyroll.com/watch/G8WUNGZE8']"
719,tt1819509,Don't Trust the B---- in Apartment 23,tvSeries,Comedy,7.3,41644.0,2012.0,ts14526,0.0,[]
720,tt0426371,The Suite Life of Zack & Cody,tvSeries,"Comedy, Family",6.6,41627.0,2005.0,ts21857,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fla-vie-de-palace-de-zack-et-cody%2F4UyxVXI7vQTS&subId3=justappsvod']
721,tt5164196,Lethal Weapon,tvSeries,"Action, Adventure, Comedy",7.8,41619.0,2016.0,ts41938,0.0,[]
722,tt2660806,Mom,tvSeries,"Comedy, Drama, Romance",7.4,41426.0,2013.0,ts20125,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.fa36ed32-f2c8-4513-9f6a-1a3c45fd10a0']
723,tt4320258,Resurrection: Ertugrul,tvSeries,"Action, Adventure, Drama",7.9,41360.0,2014.0,ts42168,0.0,[]
724,tt11379026,Ghosts,tvSeries,"Comedy, Fantasy",7.9,41285.0,2021.0,ts67396,0.0,[]
725,tt0090390,ALF,tvSeries,"Comedy, Family, Sci-Fi",7.4,41218.0,1986.0,ts18775,0.0,[]
726,tt1416765,Parenthood,tvSeries,"Comedy, Drama",8.3,41172.0,2010.0,ts21428,1.0,['https://www.netflix.com/title/70157304']
727,tt4644488,Dragon Ball Super,tvSeries,"Action, Adventure, Animation",8.3,41132.0,2015.0,ts35573,4.0,"['https://animationdigitalnetwork.com/video/999-dragon-ball-super/21568-episode-2', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.1e1f3538-5880-41ab-a438-4729f8836a65', 'https://www.crunchyroll.com/watch/GJWU2W3V5', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.d2f51b41-f4eb-4ed3-9901-048d1356eb0a']"
728,tt5288312,Skam,tvSeries,"Drama, Romance",8.6,41002.0,2015.0,ts39057,0.0,[]
729,tt12451520,It's Okay to Not Be Okay,tvSeries,"Comedy, Drama, Romance",8.6,40957.0,2020.0,ts223404,1.0,['https://www.netflix.com/title/81243992']
730,tt1587678,Happy Endings,tvSeries,"Comedy, Romance",7.8,40951.0,2011.0,ts21806,0.0,[]
731,tt8682948,The Act,tvMiniSeries,"Biography, Crime, Drama",7.8,40922.0,2019.0,ts84419,0.0,[]
732,tt10147644,The Innocent,tvMiniSeries,"Crime, Drama, Mystery",7.8,40910.0,2021.0,ts287438,1.0,['https://www.netflix.com/title/81036936']
733,tt0118360,Johnny Bravo,tvSeries,"Adventure, Animation, Comedy",7.2,40907.0,1997.0,ts21703,0.0,[]
734,tt13819960,And Just Like That...,tvSeries,"Comedy, Drama, Romance",5.7,40899.0,2021.0,ts278961,3.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.52850103-ffa3-4dc7-96d4-8ae02a398b99', 'https://play.max.com/video/watch/37c154f2-004a-4868-ab62-73665491ee5f?utm_source=universal_search', 'https://www.mycanal.fr/series/and-just-like-that/h/40422457_50889']"
735,tt0343314,Teen Titans,tvSeries,"Action, Adventure, Animation",7.9,40818.0,2003.0,ts21776,0.0,[]
736,tt3843168,Z Nation,tvSeries,"Action, Comedy, Drama",6.7,40796.0,2014.0,ts20791,0.0,[]
737,tt1534360,Ezel,tvSeries,"Crime, Drama, Thriller",8.6,40776.0,2009.0,ts19356,0.0,[]
738,tt1728102,Alcatraz,tvSeries,"Action, Crime, Drama",6.9,40708.0,2012.0,ts5210,0.0,[]
739,tt2201227,Stay Close,tvMiniSeries,"Comedy, Crime, Drama",6.9,40689.0,2021.0,ts281927,1.0,['https://www.netflix.com/title/81289581']
740,tt0056751,Doctor Who,tvSeries,"Adventure, Drama, Family",8.4,40676.0,1963.0,ts422861,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fdoctor-who%2F1ml73V6phgyZ&subId3=justappsvod']
741,tt4565380,Fauda,tvSeries,"Action, Drama, Thriller",8.3,40672.0,2015.0,ts53664,1.0,['https://www.netflix.com/title/80113612']
742,tt4209256,Colony,tvSeries,"Action, Adventure, Drama",7.3,40644.0,2016.0,ts35872,1.0,['https://www.mycanal.fr/series/colony/h/8265334_50055']
743,tt0799922,Wizards of Waverly Place,tvSeries,"Adventure, Comedy, Drama",6.9,40539.0,2007.0,ts22467,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fles-sorciers-de-waverly-place%2F46LxeQLwj7nH&subId3=justappsvod']
744,tt7472896,Mr Inbetween,tvSeries,"Comedy, Crime, Drama",8.7,40457.0,2018.0,ts82916,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fmr-inbetween%2F4lPI5VghBpTi&subId3=justappsvod']
745,tt6483832,The Resident,tvSeries,Drama,7.8,40453.0,2018.0,ts75682,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-resident%2F6q4DX7qwtMdR&subId3=justappsvod']
746,tt20723374,Star Wars: Tales of the Jedi,tvMiniSeries,"Action, Adventure, Animation",8.1,40399.0,2022.0,ts353971,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fstar-wars-tales-of-the-jedi%2F7ZQbZDR64MvB&subId3=justappsvod']
747,tt0101188,Rugrats,tvSeries,"Adventure, Animation, Comedy",7.4,40014.0,1991.0,ts21315,3.0,"['https://www.paramountplus.com/shows/rugrats/video/RxznDaEtBeXJymc7KAdEvv3iKnLZ5OhM/rugrats-tommy-s-first-birthday?searchReferral=', 'https://tv.apple.com', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.56cc9d67-d1d5-48af-9649-a799eb3a9ed9']"
748,tt8778064,The Society,tvSeries,"Drama, Mystery, Sci-Fi",7.1,40013.0,2019.0,ts86165,1.0,['https://www.netflix.com/title/80197989']
749,tt1034007,Alias Grace,tvMiniSeries,"Biography, Crime, Drama",7.6,39998.0,2017.0,ts58155,1.0,['https://www.netflix.com/title/80119411']
750,tt0108941,The Stand,tvMiniSeries,"Adventure, Drama, Fantasy",7.1,39966.0,1994.0,ts87912,0.0,[]
751,tt10166622,The Dropout,tvMiniSeries,"Biography, Drama",7.5,39906.0,2022.0,ts285693,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-dropout%2F5C0gjGwyRTeZ&subId3=justappsvod']
752,tt8103070,Legacies,tvSeries,"Adventure, Drama, Fantasy",7.2,39873.0,2018.0,ts81064,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.86b5309f-62eb-caa7-7299-cd0711e9c369']
753,tt10948716,Inside Man,tvSeries,"Crime, Drama, Mystery",6.7,39814.0,2022.0,ts285577,1.0,['https://www.netflix.com/title/81332052']
754,tt1551632,Rizzoli & Isles,tvSeries,"Crime, Drama, Mystery",7.7,39748.0,2010.0,ts21532,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.ce7b0388-3eaf-46fd-b0ee-cee0116a89ed']
755,tt10574236,Station Eleven,tvMiniSeries,"Adventure, Drama, Fantasy",7.6,39494.0,2021.0,ts216284,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.8ebf1222-5164-4a45-a328-266dab346507']
756,tt5269594,Marcella,tvSeries,"Crime, Drama, Mystery",7.3,39462.0,2016.0,ts38734,1.0,['https://www.netflix.com/title/80094728']
757,tt2137109,Masters of Sex,tvSeries,"Drama, Romance",7.9,39454.0,2013.0,ts20045,0.0,[]
758,tt8369840,Another Life,tvSeries,"Adventure, Drama, Mystery",5.3,39430.0,2019.0,ts80709,1.0,['https://www.netflix.com/title/80236236']
759,tt4396630,The Gifted,tvSeries,"Action, Drama, Fantasy",7.2,39390.0,2017.0,ts53744,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-gifted%2F1gy6Gkf3s1Gj&subId3=justappsvod']
760,tt0480489,Elfen Lied,tvSeries,"Action, Animation, Drama",7.9,39378.0,2004.0,ts15638,2.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.5ce84765-7199-4850-87c1-3873f2965369', 'https://animationdigitalnetwork.com/video/172-elfen-lied/2128-episode-2']"
761,tt0083437,Knight Rider,tvSeries,"Action, Crime, Drama",6.9,39374.0,1982.0,ts22082,0.0,[]
762,tt14417718,The Crowded Room,tvMiniSeries,"Biography, Crime, Drama",7.7,39371.0,2023.0,ts288696,1.0,['https://tv.apple.com/fr/episode/exode/umc.cmc.q2un5rf5n00t4ij1ovx9soo?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AA0010901002&showId=umc.cmc.495pmjg441gg3j70j3x2yufx9']
