,id,title,type,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,Diffuseur,SVOD,ClassificationSVOD,ValNudite,ValViolence,ValVulgarite,ValStupefiants,ValIntensite,CP_ar,CP_at,CP_au,CP_be,CP_br,CP_ca,CP_cl,CP_cn,CP_co,CP_cz,CP_de,CP_dk,CP_eg,CP_es,CP_fi,CP_fr,CP_gb,CP_gr,CP_hk,CP_hu,CP_id,CP_ie,CP_il,CP_in,CP_is,CP_it,CP_jo,CP_jp,CP_kp,CP_kr,CP_mt,CP_mx,CP_my,CP_nl,CP_no,CP_nz,CP_ph,CP_pl,CP_ru,CP_se,CP_th,CP_tr,CP_tw,CP_us,CP_za,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_family,Genre_fantasy,Genre_game-show,Genre_history,Genre_horror,Genre_music,Genre_musical,Genre_mystery,Genre_news,Genre_reality-tv,Genre_romance,Genre_sci-fi,Genre_short,Genre_sport,Genre_talk-show,Genre_thriller,Genre_war,Genre_western
248,tt0904208,Californication,tvSeries,8.3,192037,2007,ts9581,3,16,https://tv.apple.com/fr/show/californication/umc.cmc.t71eiipvy455g5wno7chtp9n?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,tt3006802,Outlander,tvSeries,8.3,190751,2014,ts20837,1,16,https://www.netflix.com/title/70285581,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,tt9335498,Demon Slayer: Kimetsu no Yaiba,tvSeries,8.6,187323,2019,ts87466,7,tous publics avec avertissement,https://www.crunchyroll.com/watch/G50UZXWXM,Crunchyroll,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,tt9335498,Demon Slayer: Kimetsu no Yaiba,tvSeries,8.6,187323,2019,ts87466,7,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.f79d486e-5987-42d7-9726-07a405390959,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,tt9335498,Demon Slayer: Kimetsu no Yaiba,tvSeries,8.6,187323,2019,ts87466,7,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.2faec5c1-2d67-4f07-89f6-4c7cb1ae41f8,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,tt9335498,Demon Slayer: Kimetsu no Yaiba,tvSeries,8.6,187323,2019,ts87466,7,tous publics avec avertissement,https://animationdigitalnetwork.com/video/846-demon-slayer-kimetsu-no-yaiba-saison-1/18578-episode-1,ADN,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,tt9335498,Demon Slayer: Kimetsu no Yaiba,tvSeries,8.6,187323,2019,ts87466,7,tous publics avec avertissement,https://app.primevideo.com/detail?gti=amzn1.dv.gti.0aeb3773-33f6-49ab-b02d-4e7b35490762,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,tt9335498,Demon Slayer: Kimetsu no Yaiba,tvSeries,8.6,187323,2019,ts87466,7,tous publics avec avertissement,https://www.netflix.com/title/81091393,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,tt9335498,Demon Slayer: Kimetsu no Yaiba,tvSeries,8.6,187323,2019,ts87466,7,tous publics avec avertissement,https://app.molotov.tv/channel/3/program/287568,MolotovTV,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,tt11691774,Only Murders in the Building,tvSeries,8.1,185994,2021,ts233295,1,12::(self-applied),https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fonly-murders-in-the-building%2F2EfP45PYWY5s&subId3=justappsvod,Disney+,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,tt1751634,The Sandman,tvSeries,7.7,185092,2022,ts215712,1,18::(self-applied),https://www.netflix.com/title/81150303,Netflix,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259,tt14688458,Silo,tvSeries,8.1,185083,2023,ts297178,1,12::(self-applied),https://tv.apple.com/fr/episode/la-fete-de-la-liberte/umc.cmc.4v3gat04y129mm0smdu6ea3dh?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AA0026501001&showId=umc.cmc.3yksgc857px0k0rqe5zd4jice,AppleTV+,-12,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
260,tt5057054,Tom Clancy's Jack Ryan,tvSeries,8,184979,2018,ts75062,1,16::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.56b2af4a-833b-5d9e-32be-368db8e46fab,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
261,tt0460627,Bones,tvSeries,7.8,183977,2005,ts11895,3,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.3ea9f6ce-07d8-bf6a-01e0-8699a0971ff7,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,tt0460627,Bones,tvSeries,7.8,183977,2005,ts11895,3,10,https://app.molotov.tv/channel/44/program/9126,MolotovTV,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,tt0460627,Bones,tvSeries,7.8,183977,2005,ts11895,3,10,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fbones%2F3R0zhkw7f4TH&subId3=justappsvod,Disney+,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,tt1578873,Pretty Little Liars,tvSeries,7.4,183845,2010,ts21860,3,tous publics,https://www.mycanal.fr/series/pretty-little-liars/h/40428473_50889,MyCanal,-12,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
265,tt1578873,Pretty Little Liars,tvSeries,7.4,183845,2010,ts21860,3,tous publics,https://play.max.com/video/watch/49f5bafe-124a-46c1-b952-5320bc3aa771?utm_source=universal_search,MAX,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
266,tt1578873,Pretty Little Liars,tvSeries,7.4,183845,2010,ts21860,3,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.fd09b289-ce2c-4978-b657-aa2795a2093d,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
267,tt3230854,The Expanse,tvSeries,8.5,183329,2015,ts37018,1,13::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.b2b762b6-7fbe-c0a8-07a4-be800923f8e2,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
268,tt2401256,The Night Of,tvMiniSeries,8.4,182917,2016,ts38802,3,18,https://play.max.com/video/watch/85f51035-c8ba-463d-8dda-3655ff43ba19?utm_source=universal_search,MAX,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,tt2401256,The Night Of,tvMiniSeries,8.4,182917,2016,ts38802,3,18,https://www.mycanal.fr/series/the-night-of/h/40472563_50889,MyCanal,-16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,tt2401256,The Night Of,tvMiniSeries,8.4,182917,2016,ts38802,3,18,https://app.primevideo.com/detail?gti=amzn1.dv.gti.845b7ce1-bf69-425c-963b-4f0b25e86aec,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
271,tt0407362,Battlestar Galactica,tvSeries,8.7,182287,2004,ts56662,1,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.60b81193-713a-4dc3-a3d6-55358e5baf89,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,tt1219024,Castle,tvSeries,8.1,181127,2009,ts11795,1,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fcastle%2F5HO2wYR5pEWS&subId3=justappsvod,Disney+,14+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,tt0387199,Entourage,tvSeries,8.4,180329,2004,ts2024,3,tous publics,https://play.max.com/video/watch/f9d84c27-bb31-42f1-83a4-0cbe40d6b9c7?utm_source=universal_search,MAX,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,tt0387199,Entourage,tvSeries,8.4,180329,2004,ts2024,3,tous publics,https://www.mycanal.fr/series/entourage/h/40468199_50889,MyCanal,-12,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,tt0387199,Entourage,tvSeries,8.4,180329,2004,ts2024,3,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.369215ca-a2fe-458e-9a02-3fa874518a96,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,tt4179452,The Last Kingdom,tvSeries,8.5,178048,2015,ts36577,1,10,https://www.netflix.com/title/80074249,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,tt13649112,Baby Reindeer,tvMiniSeries,7.7,174688,2024,ts282537,1,,https://www.netflix.com/title/81219887,Netflix,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,tt2575988,Silicon Valley,tvSeries,8.5,174515,2014,ts20760,3,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.6ee60da9-8bcb-4f45-8525-5e761e9f0d3f,Prime Video,TOUS PUBLICS,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,tt2575988,Silicon Valley,tvSeries,8.5,174515,2014,ts20760,3,tous publics,https://play.max.com/video/watch/a42fb42c-2f91-4f09-8ccc-4ea75d348792?utm_source=universal_search,MAX,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,tt2575988,Silicon Valley,tvSeries,8.5,174515,2014,ts20760,3,tous publics,https://www.mycanal.fr/series/silicon-valley/h/40431414_50889,MyCanal,-16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,tt11737520,One Piece,tvSeries,8.3,174268,2023,ts255424,1,,https://www.netflix.com/title/80217863,Netflix,13+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,tt3205802,How to Get Away with Murder,tvSeries,8.1,173591,2014,ts21374,1,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fmurder%2F6BKKjVJoLFf2&subId3=justappsvod,Disney+,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
283,tt1486217,Archer,tvSeries,8.6,171563,2009,ts13253,1,16,https://www.netflix.com/title/70171942,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,tt1567432,Teen Wolf,tvSeries,7.7,171265,2011,ts20518,2,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.58b132bc-7143-955b-a73f-b984467a6abf,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,tt1567432,Teen Wolf,tvSeries,7.7,171265,2011,ts20518,2,tous publics,https://app.molotov.tv/channel/6/program/12048,MolotovTV,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,tt0364845,NCIS,tvSeries,7.8,170888,2003,ts22337,5,10,https://www.paramountplus.com/shows/ncis/video/p19MooNZLkoady0kdEk7UhT26iCI3aPw/ncis-twenty-klicks?searchReferral=,Paramount+,16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,tt0364845,NCIS,tvSeries,7.8,170888,2003,ts22337,5,10,https://app.molotov.tv/channel/45/program/321,MolotovTV,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,tt0364845,NCIS,tvSeries,7.8,170888,2003,ts22337,5,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.b2a9f680-7bc9-1ec9-fc02-1c2f6b329d83,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,tt0364845,NCIS,tvSeries,7.8,170888,2003,ts22337,5,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.8aa9f689-57ad-5a3c-df59-045bc83a7ffe,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,tt0364845,NCIS,tvSeries,7.8,170888,2003,ts22337,5,10,https://tv.apple.com/fr/show/ncis/umc.cmc.3en7wd5upm1hx2sdbbr949kbj?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-16,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,tt5555260,This Is Us,tvSeries,8.7,168017,2016,ts41943,1,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.80af4ba4-2909-7b22-334e-bae7868b4d50,Prime Video,18+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
292,tt0118276,Buffy the Vampire Slayer,tvSeries,8.3,167692,1997,ts15445,3,10,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fbuffy-contre-les-vampires%2FDmJepBrlNiUe&subId3=justappsvod,Disney+,12+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,tt0118276,Buffy the Vampire Slayer,tvSeries,8.3,167692,1997,ts15445,3,10,https://app.molotov.tv/channel/89/program/24526,MolotovTV,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,tt0118276,Buffy the Vampire Slayer,tvSeries,8.3,167692,1997,ts15445,3,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.dcb78d06-86ca-52d5-b7b0-c637946c6f3d,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,tt2431438,Sense8,tvSeries,8.2,167646,2015,ts21869,1,16,https://www.netflix.com/title/80025744,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
296,tt8420184,The Last Dance,tvMiniSeries,9,166560,2020,ts81120,1,7::(self-applied),https://www.netflix.com/title/80203144,Netflix,10+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,tt13016388,3 Body Problem,tvSeries,7.5,164469,2024,ts261022,1,16::(netflix self-rating),https://www.netflix.com/title/81024821,Netflix,16+,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,tt2098220,Hunter x Hunter,tvSeries,9,163874,2011,ts32835,3,tous publics::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.72b912f2-c45f-398a-d1ed-d5d9e4d9bac9,Prime Video,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,tt2098220,Hunter x Hunter,tvSeries,9,163874,2011,ts32835,3,tous publics::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.8dbd4c6c-ec45-4da5-8340-cd31da362791,Prime Video,13+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,tt2098220,Hunter x Hunter,tvSeries,9,163874,2011,ts32835,3,tous publics::(dvd rating),https://www.netflix.com/title/70300472,Netflix,16+,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,tt0214341,Dragon Ball Z,tvSeries,8.8,162416,1996,ts20740,3,12::(censored),https://app.primevideo.com/detail?gti=amzn1.dv.gti.c2334fc1-4f8d-4a9e-a854-f82b42dafbee,Prime Video,16+,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
