,id,title,type,genres,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,Diffuseur,SVOD,ClassificationSVOD
496,tt7520794,Russian Doll,tvSeries,"Comedy, Drama, Mystery",7.7,112621.0,2019.0,ts86497,1.0,16,https://www.netflix.com/title/80211627,Netflix,16+
497,tt8134470,The Undoing,tvMiniSeries,"Crime, Drama, Mystery",7.4,112569.0,2020.0,ts85699,3.0,12,https://www.mycanal.fr/series/the-undoing/h/40472529_50889,MyCanal,-12
498,tt8134470,The Undoing,tvMiniSeries,"Crime, Drama, Mystery",7.4,112569.0,2020.0,ts85699,3.0,12,https://play.max.com/video/watch/0e6c1ad7-d9ea-47de-8f6d-ebd698262978?utm_source=universal_search,MAX,
499,tt8134470,The Undoing,tvMiniSeries,"Crime, Drama, Mystery",7.4,112569.0,2020.0,ts85699,3.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.9b2ab2da-2c16-46d6-8e15-c38792416da8,Prime Video,13+
500,tt4532368,DC's Legends of Tomorrow,tvSeries,"Action, Adventure, Drama",6.7,112526.0,2016.0,ts36550,1.0,tous publics,https://www.netflix.com/title/80066080,Netflix,13+
501,tt0118421,Oz,tvSeries,"Crime, Drama, Thriller",8.7,112279.0,1997.0,ts21707,2.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.373e87a8-b3d2-474e-8292-6a3d816895af,Prime Video,18+
502,tt0118421,Oz,tvSeries,"Crime, Drama, Thriller",8.7,112279.0,1997.0,ts21707,2.0,10,https://www.paramountplus.com/shows/oz/video/stZXfvPmQ_67Xs42lyhpHFom57P1Dgh5/oz-the-routine?searchReferral=,Paramount+,16
503,tt11337908,Maid,tvMiniSeries,Drama,8.3,111991.0,2021.0,ts223537,1.0,16::(self-applied),https://www.netflix.com/title/81166770,Netflix,16+
504,tt5296406,Designated Survivor,tvSeries,"Action, Drama, Mystery",7.4,111087.0,2016.0,ts41956,1.0,13::(self-applied),https://www.netflix.com/title/80113647,Netflix,13+
505,tt1399664,The Night Manager,tvSeries,"Crime, Drama, Mystery",8.0,110833.0,2016.0,ts41945,1.0,10,https://www.primevideo.com/-/fr/detail/0IQX4B70WS4VB5JSB4GBTCACON,Prime Video,16+
506,tt1548850,Misfits,tvSeries,"Comedy, Drama, Fantasy",8.2,110474.0,2009.0,ts20503,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.441e978a-5eee-4ba1-9151-78862af981c1,Prime Video,16+
507,tt1548850,Misfits,tvSeries,"Comedy, Drama, Fantasy",8.2,110474.0,2009.0,ts20503,2.0,tous publics,https://play.max.com/video/watch/fef01f19-0a51-44f8-958a-c79b9ed03464?utm_source=universal_search,MAX,
508,tt1845307,2 Broke Girls,tvSeries,Comedy,6.7,109758.0,2011.0,ts16309,1.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.dea9f6b1-88a7-fac8-e4a0-3ef13f11f316,Prime Video,TOUS PUBLICS
509,tt5232792,Lost in Space,tvSeries,"Adventure, Drama, Family",7.3,109644.0,2018.0,ts77398,1.0,7::(self-applied),https://www.netflix.com/title/80104198,Netflix,10+
510,tt6315640,Atypical,tvSeries,"Comedy, Drama",8.2,109474.0,2017.0,ts56969,1.0,13::(self-applied),https://www.netflix.com/title/80117540,Netflix,13+
511,tt2879552,11.22.63,tvMiniSeries,"Drama, Mystery, Romance",8.1,109382.0,2016.0,ts38272,1.0,18,https://app.primevideo.com/detail?gti=amzn1.dv.gti.ad99b7ce-b93a-41e4-9117-0867b5705ac2,Prime Video,18+
512,tt0804484,Foundation,tvSeries,"Drama, Sci-Fi",7.6,108894.0,2021.0,ts297165,1.0,12,https://tv.apple.com/fr/episode/la-paix-de-lempereur/umc.cmc.74vnbednu4gmixy6d5imxxqs5?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AVFOUN0560101&showId=umc.cmc.5983fipzqbicvrve6jdfep4x3,AppleTV+,-16
513,tt8550800,The Outsider,tvSeries,"Crime, Drama, Horror",7.6,107642.0,2020.0,ts86177,3.0,16,https://app.primevideo.com/detail?gti=amzn1.dv.gti.243f1283-01aa-4421-9a1c-b1041bdc36a2,Prime Video,16+
514,tt8550800,The Outsider,tvSeries,"Crime, Drama, Horror",7.6,107642.0,2020.0,ts86177,3.0,16,https://www.mycanal.fr/series/the-outsider/h/40431468_50889,MyCanal,-16
515,tt8550800,The Outsider,tvSeries,"Crime, Drama, Horror",7.6,107642.0,2020.0,ts86177,3.0,16,https://play.max.com/video/watch/a7628b24-67f9-4f99-8b94-6c71a8faa4e8?utm_source=universal_search,MAX,
516,tt11041332,Yellowjackets,tvSeries,"Drama, Mystery, Thriller",7.7,106249.0,2021.0,ts228068,5.0,16,https://www.canalplus.com/series/yellowjackets/h/18161346_50001,Canal+,-10
517,tt11041332,Yellowjackets,tvSeries,"Drama, Mystery, Thriller",7.7,106249.0,2021.0,ts228068,5.0,16,https://www.paramountplus.com/shows/yellowjackets/video/hXOv_JVo06AG3BJ21ZT3vlziXmcs9ssv/yellowjackets-pilot?searchReferral=,Paramount+,16
518,tt11041332,Yellowjackets,tvSeries,"Drama, Mystery, Thriller",7.7,106249.0,2021.0,ts228068,5.0,16,https://app.primevideo.com/detail?gti=amzn1.dv.gti.470885a2-c5f3-418c-9856-56ae64bc31cf,Prime Video,18+
519,tt11041332,Yellowjackets,tvSeries,"Drama, Mystery, Thriller",7.7,106249.0,2021.0,ts228068,5.0,16,https://tv.apple.com/fr/show/yellowjackets/umc.cmc.3r0gi7bohabc183116w6r7t0z?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18
520,tt11041332,Yellowjackets,tvSeries,"Drama, Mystery, Thriller",7.7,106249.0,2021.0,ts228068,5.0,16,https://www.canalplus.com/series/yellowjackets-saison-2-episode-1/h/21590451_50001?episodeId=21579034_50001,Canal+,-12
521,tt5189670,Making a Murderer,tvSeries,"Crime, Documentary",8.5,105968.0,2015.0,ts38204,1.0,16,https://www.netflix.com/title/80000770,Netflix,13+
522,tt8064302,Dead to Me,tvSeries,"Comedy, Crime, Drama",7.9,105894.0,2019.0,ts82914,1.0,13::(self-applied),https://www.netflix.com/title/80219707,Netflix,16+
523,tt7949218,See,tvSeries,"Action, Drama, Sci-Fi",7.6,105632.0,2019.0,ts82316,1.0,12,https://tv.apple.com/fr/episode/dieu-flamme/umc.cmc.358m7o7uzw238m5kavyktfexu?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AVSEE00560101&showId=umc.cmc.3s4mgg2y7h95fks9gnc4pw13m,AppleTV+,-16
524,tt5691552,The Orville,tvSeries,"Adventure, Comedy, Drama",8.0,105088.0,2017.0,ts57140,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-orville%2FxJDRPuAtRWxz&subId3=justappsvod,Disney+,16+
525,tt9059760,Normal People,tvMiniSeries,"Drama, Romance",8.4,105081.0,2020.0,ts236746,1.0,16::(self-applied),https://www.mycanal.fr/series/normal-people/h/15609109_50060,MyCanal,-10
526,tt0118480,Stargate SG-1,tvSeries,"Action, Adventure, Drama",8.4,105024.0,1997.0,ts22176,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.22b90cbd-03bf-9126-f680-c271b4ca1d94,Prime Video,18+
527,tt2934286,Halo,tvSeries,"Action, Adventure, Sci-Fi",7.3,104366.0,2022.0,ts43075,5.0,,https://www.paramountplus.com/shows/halo/video/q0V640k2itYEOPoNxm8VHvhC5iPbQLIX/halo-contact?searchReferral=,Paramount+,16
528,tt2934286,Halo,tvSeries,"Action, Adventure, Sci-Fi",7.3,104366.0,2022.0,ts43075,5.0,,https://tv.apple.com/fr/show/halo/umc.cmc.2p0w62l4y6zlgmhddy481u1pv?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-12
529,tt2934286,Halo,tvSeries,"Action, Adventure, Sci-Fi",7.3,104366.0,2022.0,ts43075,5.0,,https://app.primevideo.com/detail?gti=amzn1.dv.gti.d644d20b-2687-432f-b24e-2f0d459fc59d,Prime Video,13+
530,tt2934286,Halo,tvSeries,"Action, Adventure, Sci-Fi",7.3,104366.0,2022.0,ts43075,5.0,,https://www.canalplus.com/series/halo-saison-1-episode-1/h/18525037_50001?episodeId=18513773_50001,Canal+,-12
531,tt2934286,Halo,tvSeries,"Action, Adventure, Sci-Fi",7.3,104366.0,2022.0,ts43075,5.0,,https://www.canalplus.com/series/halo/h/18513773_50001,Canal+,-12
532,tt9544034,The Family Man,tvSeries,"Action, Comedy, Drama",8.7,104011.0,2019.0,ts221362,1.0,16,https://app.primevideo.com/detail?gti=amzn1.dv.gti.2cb6867e-4128-f2d8-aa87-a8d47de77735,Prime Video,18+
533,tt12590266,Cyberpunk: Edgerunners,tvMiniSeries,"Action, Adventure, Animation",8.3,103891.0,2022.0,ts250831,1.0,16::(self-applied),https://www.netflix.com/title/81054853,Netflix,16+
534,tt3007572,Locke & Key,tvSeries,"Drama, Fantasy, Horror",7.3,103010.0,2020.0,ts87953,1.0,13::(self-applied),https://www.netflix.com/title/80241239,Netflix,16+
535,tt2788432,American Crime Story,tvSeries,"Biography, Crime, Drama",8.4,100922.0,2016.0,ts38356,1.0,12,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Famerican-crime-story%2F1vo8c9OAjanv&subId3=justappsvod,Disney+,16+
536,tt5114356,Legion,tvSeries,"Action, Drama, Sci-Fi",8.1,100762.0,2017.0,ts42232,1.0,12,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Flegion%2FhFEVt4yfPHZn&subId3=justappsvod,Disney+,16+
537,tt10233448,Vinland Saga,tvSeries,"Action, Adventure, Animation",8.8,100516.0,2019.0,ts90311,6.0,13::(self-applied),https://app.molotov.tv/channel/3/program/1430100,MolotovTV,
538,tt10233448,Vinland Saga,tvSeries,"Action, Adventure, Animation",8.8,100516.0,2019.0,ts90311,6.0,13::(self-applied),https://www.netflix.com/title/81249833,Netflix,16+
539,tt10233448,Vinland Saga,tvSeries,"Action, Adventure, Animation",8.8,100516.0,2019.0,ts90311,6.0,13::(self-applied),https://animationdigitalnetwork.com/video/784-vinland-saga/22957-episode-2,ADN,
540,tt10233448,Vinland Saga,tvSeries,"Action, Adventure, Animation",8.8,100516.0,2019.0,ts90311,6.0,13::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.0e4a29ad-199f-4cc6-bcbf-6adcffa8b877,Prime Video,18+
541,tt10233448,Vinland Saga,tvSeries,"Action, Adventure, Animation",8.8,100516.0,2019.0,ts90311,6.0,13::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.80d4a3ed-21d5-4ed1-b3f4-054b29da3ec2,Prime Video,18+
542,tt10233448,Vinland Saga,tvSeries,"Action, Adventure, Animation",8.8,100516.0,2019.0,ts90311,6.0,13::(self-applied),https://www.crunchyroll.com/watch/GWDU8JM1G,Crunchyroll,
543,tt15677150,Shrinking,tvSeries,"Comedy, Drama",8.1,100225.0,2023.0,ts314105,1.0,10::(self-applied),https://tv.apple.com/fr/episode/pile-ou-face/umc.cmc.2nmknji13kpwmbmt4ydxh95in?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AA0080801001&showId=umc.cmc.apzybj6eqf6pzccd97kev7bs,AppleTV+,-12
544,tt0362359,The O.C.,tvSeries,"Comedy, Drama, Romance",7.6,100136.0,2003.0,ts21804,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.dea9f6d5-7378-fffb-99ef-bcdc95ea2cbb,Prime Video,13+
545,tt0362359,The O.C.,tvSeries,"Comedy, Drama, Romance",7.6,100136.0,2003.0,ts21804,3.0,tous publics,https://play.max.com/video/watch/ce6a2f1b-b181-478b-b3e3-0cb090dab23c?utm_source=universal_search,MAX,
546,tt0362359,The O.C.,tvSeries,"Comedy, Drama, Romance",7.6,100136.0,2003.0,ts21804,3.0,tous publics,https://www.mycanal.fr/series/newport-beach/h/40433516_50889,MyCanal,-12
547,tt3530232,Last Week Tonight with John Oliver,tvSeries,"Comedy, News, Talk-Show",8.8,99947.0,2014.0,ts20735,3.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.131b2076-865f-4c77-b7eb-cd0fde656d5e,Prime Video,13+
548,tt3530232,Last Week Tonight with John Oliver,tvSeries,"Comedy, News, Talk-Show",8.8,99947.0,2014.0,ts20735,3.0,10,https://www.mycanal.fr/series/last-week-tonight-with-john-oliver/h/40474310_50889,MyCanal,-12
549,tt3530232,Last Week Tonight with John Oliver,tvSeries,"Comedy, News, Talk-Show",8.8,99947.0,2014.0,ts20735,3.0,10,https://play.max.com/video/watch/a05453fa-71bf-4925-bc9d-327918a7763f?utm_source=universal_search,MAX,
550,tt0106004,Frasier,tvSeries,Comedy,8.2,99585.0,1993.0,ts407546,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.08b8b2e4-349a-9091-c6ee-dadd89efa977,Prime Video,13+
551,tt0106004,Frasier,tvSeries,Comedy,8.2,99585.0,1993.0,ts407546,2.0,tous publics,https://www.paramountplus.com/shows/frasier/video/weJuYa1a8b3TPyD4NAxLoUdWcidyLu4R/frasier-1993-the-good-son-pilot-?searchReferral=,Paramount+,12
552,tt7587890,The Rookie,tvSeries,"Action, Crime, Drama",8.0,98621.0,2018.0,ts81342,3.0,10,https://www.canalplus.com/series/the-rookie-le-flic-de-los-angeles/h/11055747_50055,Canal+,-10
553,tt7587890,The Rookie,tvSeries,"Action, Crime, Drama",8.0,98621.0,2018.0,ts81342,3.0,10,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-rookie-le-flic-de-los-angeles%2F7OpWlyExb1ML&subId3=justappsvod,Disney+,16+
554,tt7587890,The Rookie,tvSeries,"Action, Crime, Drama",8.0,98621.0,2018.0,ts81342,3.0,10,https://www.netflix.com/title/81666165,Netflix,13+
555,tt0312172,Monk,tvSeries,"Comedy, Crime, Drama",8.1,98539.0,2002.0,ts20307,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.20b3d6ff-fdb4-292b-d55c-8b34ca6ecec1,Prime Video,16+
556,tt8806524,Star Trek: Picard,tvSeries,"Action, Adventure, Drama",7.5,98504.0,2020.0,ts87480,4.0,18,https://www.paramountplus.com/shows/star-trek-picard/video/oBsEzXoGlW3unR_pmdgYTFE7ejDxmcUg/star-trek-picard-remembrance?searchReferral=,Paramount+,16
557,tt8806524,Star Trek: Picard,tvSeries,"Action, Adventure, Drama",7.5,98504.0,2020.0,ts87480,4.0,18,https://www.mycanal.fr/series/star-trek-picard/h/21160769_50662,MyCanal,-12
558,tt8806524,Star Trek: Picard,tvSeries,"Action, Adventure, Drama",7.5,98504.0,2020.0,ts87480,4.0,18,https://tv.apple.com/fr/show/star-trek--picard/umc.cmc.2tqufhly635jf1fnuonxojax?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18
559,tt8806524,Star Trek: Picard,tvSeries,"Action, Adventure, Drama",7.5,98504.0,2020.0,ts87480,4.0,18,https://app.primevideo.com/detail?gti=amzn1.dv.gti.020631e8-ac2a-4cc6-8b4a-da9cad3bbfbc,Prime Video,16+
560,tt16358384,Tulsa King,tvSeries,"Crime, Drama",8.0,98254.0,2022.0,ts320262,3.0,,https://tv.apple.com/fr/show/tulsa-king/umc.cmc.21009qwtuxt275lk04ai0okhl?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-12
561,tt16358384,Tulsa King,tvSeries,"Crime, Drama",8.0,98254.0,2022.0,ts320262,3.0,,https://app.primevideo.com/detail?gti=amzn1.dv.gti.44914abb-1bd6-4baa-a743-20ea7952a20f,Prime Video,16+
562,tt16358384,Tulsa King,tvSeries,"Crime, Drama",8.0,98254.0,2022.0,ts320262,3.0,,https://www.paramountplus.com/shows/tulsa-king/video/8LK2bgtpG0IDlyyHddD7VERY7I440cFN/tulsa-king-go-west-old-man?searchReferral=,Paramount+,18
563,tt0112130,Pride and Prejudice,tvMiniSeries,"Drama, Romance",8.8,98180.0,1995.0,ts22171,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.6c75f436-5d59-4f8e-a4a8-e19f47a66bba,Prime Video,TOUS PUBLICS
564,tt8421350,Manifest,tvSeries,"Drama, Mystery, Sci-Fi",7.0,98176.0,2018.0,ts81294,1.0,tous publics,https://www.netflix.com/title/80241318,Netflix,13+
565,tt24053860,The Day of the Jackal,tvSeries,"Action, Crime, Drama",8.1,97937.0,2024.0,ts385816,1.0,,https://app.primevideo.com/detail?gti=amzn1.dv.gti.0566c331-3c13-4f8c-a3c8-d91573172d80,Prime Video,16+
566,tt1220617,The Inbetweeners,tvSeries,Comedy,8.4,97914.0,2008.0,ts20472,1.0,18,https://app.primevideo.com/detail?gti=amzn1.dv.gti.c4bbc8d3-5c3f-465a-191c-6af9dc8e1e84,Prime Video,16+
567,tt1561755,Bob's Burgers,tvSeries,"Animation, Comedy",8.2,97800.0,2011.0,ts4060,1.0,10,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fbobs-burgers%2F4CjR6DOjbiCM&subId3=justappsvod,Disney+,12+
568,tt0112159,Neon Genesis Evangelion,tvSeries,"Action, Animation, Drama",8.5,97754.0,1995.0,ts20983,1.0,12::(dvd rating),https://www.netflix.com/title/81033445,Netflix,13+
569,tt8714904,Narcos: Mexico,tvSeries,"Crime, Drama",8.3,97751.0,2018.0,ts82526,1.0,18,https://www.netflix.com/title/80997085,Netflix,18+
570,tt0060028,Star Trek,tvSeries,"Action, Adventure, Drama",8.4,97000.0,1966.0,ts21236,3.0,tous publics,https://www.netflix.com/title/70136140,Netflix,7+
571,tt0060028,Star Trek,tvSeries,"Action, Adventure, Drama",8.4,97000.0,1966.0,ts21236,3.0,tous publics,https://www.paramountplus.com/shows/star_trek/video/vnDpwO4ZpMxZzKbgJUmXIGhESkEKD6mD/star-trek-the-original-series-remastered-the-cage?searchReferral=,Paramount+,12
572,tt0060028,Star Trek,tvSeries,"Action, Adventure, Drama",8.4,97000.0,1966.0,ts21236,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.fa4e3e48-23e4-46cb-a45b-29b70d0b5e1d,Prime Video,7+
573,tt7134908,Elite,tvSeries,"Crime, Drama, Thriller",7.1,96986.0,2018.0,ts78305,1.0,16,https://www.netflix.com/title/80200942,Netflix,16+
574,tt2249007,Ray Donovan,tvSeries,"Crime, Drama",8.3,96792.0,2013.0,ts20040,3.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.4621790d-fcad-41a9-a8c5-0b07608d7a10,Prime Video,18+
575,tt2249007,Ray Donovan,tvSeries,"Crime, Drama",8.3,96792.0,2013.0,ts20040,3.0,12,https://tv.apple.com/fr/show/ray-donovan/umc.cmc.hr7pnm1wbx98w1h3pg7dfbey?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18
576,tt2249007,Ray Donovan,tvSeries,"Crime, Drama",8.3,96792.0,2013.0,ts20040,3.0,12,https://www.paramountplus.com/shows/ray-donovan/video/HCU3xzOaT71rOPa2IIBDBPNq_KA8eLcR/ray-donovan-the-bag-or-the-bat?searchReferral=,Paramount+,18
577,tt9815454,Unorthodox,tvMiniSeries,Drama,8.0,96455.0,2020.0,ts225522,1.0,13::(self-applied),https://www.netflix.com/title/81019069,Netflix,13+
578,tt10293938,Outer Banks,tvSeries,"Action, Crime, Drama",7.5,95640.0,2020.0,ts235655,1.0,13::(self-applied),https://www.netflix.com/title/80236318,Netflix,16+
579,tt0158552,Charmed,tvSeries,"Drama, Fantasy, Mystery",7.2,95580.0,1998.0,ts933,3.0,tous publics,https://www.paramountplus.com/shows/charmed/video/izx3EUmeICuaQbEWq3QsD5HQ_57gEFCE/charmed-something-wicca-this-way-comes?searchReferral=,Paramount+,12
580,tt0158552,Charmed,tvSeries,"Drama, Fantasy, Mystery",7.2,95580.0,1998.0,ts933,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.50ba6c93-5946-be60-7b14-56f1bb74af79,Prime Video,16+
581,tt0158552,Charmed,tvSeries,"Drama, Fantasy, Mystery",7.2,95580.0,1998.0,ts933,3.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.26e89812-48f1-494f-95e4-9dad0b23357c,Prime Video,16+
582,tt6077448,Sacred Games,tvSeries,"Action, Crime, Drama",8.5,95298.0,2018.0,ts80959,1.0,16,https://www.netflix.com/title/80115328,Netflix,16+
583,tt1462059,Falling Skies,tvSeries,"Action, Adventure, Drama",7.1,94894.0,2011.0,ts19031,2.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.8aabde72-255e-487f-bda1-47e6936da120,Prime Video,16+
584,tt1462059,Falling Skies,tvSeries,"Action, Adventure, Drama",7.1,94894.0,2011.0,ts19031,2.0,10,https://play.max.com/video/watch/511120f5-598a-4cc0-9041-bc4872868c23?utm_source=universal_search,MAX,
585,tt4288182,Atlanta,tvSeries,"Comedy, Drama, Music",8.6,94283.0,2016.0,ts41930,1.0,12,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fatlanta%2F68sl4qXn1PbA&subId3=justappsvod,Disney+,16+
586,tt6524350,Big Mouth,tvSeries,"Animation, Comedy, Romance",7.8,93229.0,2017.0,ts75879,1.0,16,https://www.netflix.com/title/80117038,Netflix,16+
587,tt5626028,My Hero Academia,tvSeries,"Action, Adventure, Animation",8.2,92151.0,2016.0,ts38725,5.0,10::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.ebdfa02a-ee9b-4325-baf2-6ce4fa2f616d,Prime Video,13+
588,tt5626028,My Hero Academia,tvSeries,"Action, Adventure, Animation",8.2,92151.0,2016.0,ts38725,5.0,10::(dvd rating),https://animationdigitalnetwork.com/video/405-my-hero-academia/7214-episode-1,ADN,
589,tt5626028,My Hero Academia,tvSeries,"Action, Adventure, Animation",8.2,92151.0,2016.0,ts38725,5.0,10::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.c4a74afc-a490-474b-81a1-0391ece116ac,Prime Video,16+
590,tt5626028,My Hero Academia,tvSeries,"Action, Adventure, Animation",8.2,92151.0,2016.0,ts38725,5.0,10::(dvd rating),https://www.crunchyroll.com/watch/G7PU4VDGQ,Crunchyroll,
591,tt5626028,My Hero Academia,tvSeries,"Action, Adventure, Animation",8.2,92151.0,2016.0,ts38725,5.0,10::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.4bae25af-543c-4b18-a2da-e097ee6b74a3,Prime Video,16+
592,tt3475734,Agent Carter,tvSeries,"Action, Adventure, Crime",7.8,91933.0,2015.0,ts21913,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fagent-carter%2F3rh3uclvsNsT&subId3=justappsvod,Disney+,12+
593,tt13309742,Blue Eye Samurai,tvSeries,"Action, Adventure, Animation",8.7,91179.0,2023.0,ts257461,1.0,,https://www.netflix.com/title/81144203,Netflix,16+
594,tt0994314,Code Geass,tvSeries,"Action, Animation, Drama",8.7,91122.0,2006.0,ts12787,2.0,13::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.8aab9abb-0fbd-7867-40e6-01c1e1d69b68,Prime Video,18+
595,tt0994314,Code Geass,tvSeries,"Action, Animation, Drama",8.7,91122.0,2006.0,ts12787,2.0,13::(self-applied),https://www.crunchyroll.com/watch/GQJUG2D3M,Crunchyroll,
596,tt10813940,Ginny & Georgia,tvSeries,"Comedy, Drama",7.4,91117.0,2021.0,ts279892,1.0,16::(self-applied),https://www.netflix.com/title/81025696,Netflix,16+
597,tt0368530,One Tree Hill,tvSeries,"Drama, Romance, Sport",7.8,91099.0,2003.0,ts21749,2.0,tous publics,https://play.max.com/video/watch/97adf807-dcfd-4ce6-a7c7-b829249b945d?utm_source=universal_search,MAX,
598,tt0368530,One Tree Hill,tvSeries,"Drama, Romance, Sport",7.8,91099.0,2003.0,ts21749,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.0eb81258-d111-01ec-b38f-b213ea02541a,Prime Video,18+
599,tt5712554,The Grand Tour,tvSeries,"Comedy, Sport, Talk-Show",8.7,90796.0,2016.0,ts39038,1.0,16,https://app.primevideo.com/detail?gti=amzn1.dv.gti.66ac22fb-00c6-9eb4-9580-d942315e7b29,Prime Video,16+
600,tt5580146,Maniac,tvMiniSeries,"Comedy, Drama, Sci-Fi",7.6,90333.0,2018.0,ts75097,1.0,16::(self-applied),https://www.netflix.com/title/80124522,Netflix,16+
601,tt5607976,His Dark Materials,tvSeries,"Adventure, Drama, Fantasy",7.8,90330.0,2019.0,ts74636,3.0,10,https://play.max.com/video/watch/d83b13c5-a0dd-4c58-be0e-52a3eeae0d27?utm_source=universal_search,MAX,
602,tt5607976,His Dark Materials,tvSeries,"Adventure, Drama, Fantasy",7.8,90330.0,2019.0,ts74636,3.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.a3ef6ed7-e0b2-47d9-89a7-e6f7b3f99cc4,Prime Video,13+
603,tt5607976,His Dark Materials,tvSeries,"Adventure, Drama, Fantasy",7.8,90330.0,2019.0,ts74636,3.0,10,https://www.mycanal.fr/series/his-dark-materials---a-la-croisee-des-mondes/h/40427312_50889,MyCanal,-12
604,tt2654620,The Strain,tvSeries,"Drama, Fantasy, Horror",7.3,90100.0,2014.0,ts20254,1.0,16,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-strain%2F7GIv745QNYvZ&subId3=justappsvod,Disney+,16+
605,tt6473300,Mirzapur,tvSeries,"Action, Crime, Thriller",8.4,89654.0,2018.0,ts85612,1.0,18::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.78b38631-4748-5507-f514-0db1463d3a89,Prime Video,18+
606,tt3502248,Bosch,tvSeries,"Crime, Drama",8.5,89511.0,2014.0,ts14841,2.0,tous publics,https://www.canalplus.com/series/harry-bosch/h/6803232_50076,Canal+,tous publics
607,tt3502248,Bosch,tvSeries,"Crime, Drama",8.5,89511.0,2014.0,ts14841,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.18ab0769-016b-f1b4-90ce-4a5dc75848cf,Prime Video,18+
608,tt11823076,Tiger King,tvSeries,"Biography, Crime, Documentary",7.5,89404.0,2020.0,ts227305,1.0,16::(self-applied),https://www.netflix.com/title/81115994,Netflix,16+
609,tt33503491,When the Phone Rings,tvSeries,"Drama, Mystery, Romance",5.7,89329.0,2024.0,ts432582,1.0,,https://www.netflix.com/title/81912961,Netflix,13+
610,tt6517102,Castlevania,tvSeries,"Action, Adventure, Animation",8.3,89151.0,2017.0,ts56261,1.0,18,https://www.netflix.com/title/80095241,Netflix,18+
611,tt9432978,Kota Factory,tvSeries,"Comedy, Drama",9.0,87884.0,2019.0,ts90621,1.0,13::(self-applied),https://www.netflix.com/title/81249783,Netflix,13+
