id,title,type,genres,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,CodePays
tt0361217,Nip/Tuck,tvSeries,Drama,7.7,60180.0,2003.0,ts22246,2.0,12,'us'
tt5645432,The Old Man,tvSeries,"Action, Drama, Thriller",7.5,60099.0,2022.0,ts256035,1.0,16::(self-applied),'us'
tt4687880,Goliath,tvSeries,Drama,8.1,59779.0,2016.0,ts41266,1.0,18,'us'
tt3609352,Grace and Frankie,tvSeries,Comedy,8.2,59613.0,2015.0,ts35251,1.0,13::(self-applied),'us'
tt16030542,The Recruit,tvSeries,"Action, Adventure, Crime",7.4,59454.0,2022.0,ts322798,1.0,16::(self-applied),'us'
tt6611916,Kingdom,tvSeries,"Action, Drama, Horror",8.3,59438.0,2019.0,ts20749,1.0,16::(self-applied),'kr'
tt2235759,The Great,tvSeries,"Biography, Comedy, Drama",8.1,59432.0,2020.0,ts271787,3.0,16,'us'
tt10834220,The Chestnut Man,tvSeries,"Crime, Drama, Mystery",7.6,59229.0,2021.0,ts296472,1.0,16::(self-applied),'dk'
tt1378167,NCIS: Los Angeles,tvSeries,"Action, Crime, Drama",6.8,59123.0,2009.0,ts21253,5.0,10,'us'
tt8089592,Little Fires Everywhere,tvMiniSeries,"Drama, Mystery, Thriller",7.7,58719.0,2020.0,ts95189,1.0,16::(self-applied),'us'
tt7902072,Safe,tvMiniSeries,"Crime, Drama, Mystery",7.2,57901.0,2018.0,ts58367,1.0,16,'gb'
tt2250192,Sword Art Online,tvSeries,"Action, Adventure, Animation",7.5,57703.0,2012.0,ts89424,1.0,tous publics avec avertissement,"'jp', 'pl', 'us'"
tt9059350,Warrior Nun,tvSeries,"Action, Drama, Fantasy",7.0,57644.0,2020.0,ts89210,1.0,16::(self-applied),'us'
tt13315324,The Woman in the House Across the Street from the Girl in the Window,tvMiniSeries,"Comedy, Crime, Drama",6.4,57354.0,2022.0,ts256072,1.0,16::(self-applied),'us'
tt7235466,9-1-1,tvSeries,"Action, Drama, Thriller",7.9,57197.0,2018.0,ts76876,2.0,10,'us'
tt0434706,Monster,tvSeries,"Animation, Crime, Drama",8.7,57033.0,2004.0,ts31787,2.0,12::(dvd),"'jp', 'pl'"
tt8634332,The Righteous Gemstones,tvSeries,"Comedy, Drama",8.1,57013.0,2019.0,ts84322,3.0,12,'us'
tt1442464,The Middle,tvSeries,"Comedy, Family",7.7,56761.0,2009.0,ts20562,2.0,tous publics,'us'
tt9253866,Our Planet,tvSeries,Documentary,9.2,56754.0,2019.0,ts85398,1.0,7::(self-applied),"'us', 'gb'"
tt9077530,Virgin River,tvSeries,"Drama, Romance",7.4,56625.0,2019.0,ts89840,1.0,13::(self-applied),'us'
tt0285333,Alias,tvSeries,"Action, Drama, Mystery",7.6,56363.0,2001.0,ts6574,2.0,tous publics,'us'
tt4299972,The Jinx: The Life and Deaths of Robert Durst,tvSeries,"Biography, Crime, Documentary",8.6,56276.0,2015.0,ts21650,3.0,16,'us'
tt8289930,Formula 1: Drive to Survive,tvSeries,"Documentary, Sport",8.5,56175.0,2019.0,ts88613,1.0,7::(self-applied),'gb'
tt3358020,Parasyte: The Maxim,tvSeries,"Action, Animation, Drama",8.2,55847.0,2014.0,ts20250,3.0,16::(self-applied),'jp'
tt3281796,Power,tvSeries,"Crime, Drama",8.1,55808.0,2014.0,ts20296,3.0,12,'us'
tt0094525,Poirot,tvSeries,"Crime, Drama, Mystery",8.6,55783.0,1989.0,ts2287,2.0,tous publics,'gb'
tt5897304,Mob Psycho 100,tvSeries,"Action, Animation, Comedy",8.5,55546.0,2016.0,ts39013,2.0,10,'jp'
tt9139220,Dracula,tvMiniSeries,"Action, Drama, Fantasy",6.8,55322.0,2020.0,ts88379,1.0,13,'gb'
tt1582457,The Borgias,tvSeries,"Crime, Drama, History",7.9,55278.0,2011.0,ts6506,4.0,tous publics,"'us', 'hu', 'ie', 'ca'"
tt8242548,Four More Shots Please,tvSeries,"Comedy, Drama, Romance",5.6,54980.0,2019.0,ts87694,1.0,18::(self-applied),'in'
tt0275137,Justice League,tvSeries,"Action, Adventure, Animation",8.5,54805.0,2001.0,ts21873,1.0,tous publics,"'us', 'kr'"
tt0290988,Trailer Park Boys,tvSeries,"Comedy, Crime",8.5,54725.0,2001.0,ts22267,1.0,16::(self-applied),'ca'
tt2937900,The Knick,tvSeries,"Drama, History",8.5,54548.0,2014.0,ts20732,3.0,16,'us'
tt1286039,Stargate Universe,tvSeries,"Drama, Sci-Fi",7.6,54514.0,2009.0,ts20588,2.0,tous publics,"'ca', 'us'"
tt7456722,Hunters,tvSeries,"Crime, Drama, Mystery",7.2,54302.0,2020.0,ts81219,1.0,18::(self-applied),'us'
tt7817340,New Amsterdam,tvSeries,Drama,7.9,53430.0,2018.0,ts81927,1.0,10,'us'
tt5952634,The Spy,tvMiniSeries,"Biography, Drama, History",7.9,53185.0,2019.0,ts129445,1.0,16::(self-applied),"'fr', 'us'"
tt8788458,The Promised Neverland,tvSeries,"Action, Adventure, Animation",8.1,52910.0,2019.0,ts84633,2.0,12::(dvd rating),'jp'
tt5770786,GLOW,tvSeries,"Comedy, Drama, Sport",8.0,52753.0,2017.0,ts55720,1.0,13::(self-applied),'us'
tt7985576,The Serpent,tvMiniSeries,"Crime, Drama, Thriller",7.6,52631.0,2021.0,ts95572,1.0,16::(netflix self-rating),'gb'
tt11815682,Hacks,tvSeries,"Comedy, Drama",8.2,52576.0,2021.0,ts287233,1.0,18,'us'
tt0106080,The Nanny,tvSeries,"Comedy, Family, Romance",7.1,52368.0,1993.0,ts20952,1.0,tous publics,'us'
tt9251798,Ragnarok,tvSeries,"Action, Drama, Fantasy",7.3,51895.0,2020.0,ts104401,1.0,16::(self-applied),"'dk', 'no'"
tt1595859,Blue Bloods,tvSeries,"Crime, Drama, Mystery",7.7,51691.0,2010.0,ts10722,3.0,10,'us'
tt0460644,Ghost Whisperer,tvSeries,"Drama, Fantasy",6.5,51371.0,2005.0,ts21863,3.0,tous publics,'us'
tt0168366,Pokémon,tvSeries,"Action, Adventure, Animation",7.6,51296.0,1997.0,ts21223,1.0,tous publics,'jp'
tt10850932,Crash Landing on You,tvSeries,"Adventure, Comedy, Drama",8.7,50991.0,2019.0,ts222439,1.0,13::(self-applied),'kr'
tt15477488,Farzi,tvSeries,"Crime, Drama, Thriller",8.3,50710.0,2023.0,ts306198,1.0,16::(self-applied),'in'
tt8068860,Servant,tvSeries,"Drama, Horror, Mystery",7.4,50631.0,2019.0,ts89568,1.0,12,'us'
tt0175058,The Powerpuff Girls,tvSeries,"Action, Adventure, Animation",7.3,50620.0,1998.0,ts22135,1.0,tous publics,"'us', 'hk'"
tt13706018,Spy x Family,tvSeries,"Action, Animation, Comedy",8.3,50618.0,2022.0,ts283022,3.0,18,'jp'
tt2699110,The Affair,tvSeries,Drama,7.9,50576.0,2014.0,ts4647,3.0,12,'us'
tt15320362,All the Light We Cannot See,tvMiniSeries,"Drama, History, War",7.5,50429.0,2023.0,ts308915,1.0,16,'us'
tt5743796,Warrior,tvSeries,"Action, Crime, Drama",8.4,50081.0,2019.0,ts75230,3.0,16,'us'
tt3655448,The Young Pope,tvMiniSeries,Drama,8.3,49707.0,2016.0,ts41827,2.0,tous publics,"'it', 'fr', 'es', 'gb', 'us'"
tt15469618,Bad Sisters,tvSeries,"Comedy, Drama, Thriller",8.2,49544.0,2022.0,ts313110,1.0,16::(self-applied),"'us', 'be', 'gb', 'ie'"
tt0805669,Ugly Betty,tvSeries,"Comedy, Drama, Romance",6.8,49524.0,2006.0,ts20596,1.0,tous publics,'us'
tt0235918,The Fairly OddParents,tvSeries,"Adventure, Animation, Comedy",7.2,49494.0,2001.0,ts19036,4.0,tous publics,"'us', 'ca'"
tt5511582,Timeless,tvSeries,"Action, Adventure, Drama",7.6,49378.0,2016.0,ts41974,1.0,13::(self-applied),'us'
tt14016500,The Summer I Turned Pretty,tvSeries,"Drama, Romance",7.3,49337.0,2022.0,ts281544,1.0,7::(self-applied),'us'
tt6905686,Lovecraft Country,tvSeries,"Drama, Fantasy, Horror",7.1,49172.0,2020.0,ts84351,3.0,16,'us'
tt13911628,Lessons in Chemistry,tvMiniSeries,Drama,8.2,49130.0,2023.0,ts271816,1.0,12,'us'
tt2805096,Chicago P.D.,tvSeries,"Action, Crime, Drama",8.1,49094.0,2014.0,ts3447,2.0,12,'us'
tt9737326,Invasion,tvSeries,"Drama, Fantasy, Sci-Fi",6.2,49030.0,2021.0,ts289342,1.0,12::(self-applied),'us'
tt11247158,The Legend of Vox Machina,tvSeries,"Action, Adventure, Animation",8.4,48998.0,2022.0,ts230063,1.0,18::(self-applied),'us'
tt4145384,Scream Queens,tvSeries,"Comedy, Horror, Mystery",7.1,48892.0,2015.0,ts35835,1.0,16::(self-applied),'us'
tt1641384,Young Justice,tvSeries,"Action, Adventure, Animation",8.6,48619.0,2010.0,ts20647,1.0,tous publics,'us'
tt7661390,Gangs of London,tvSeries,"Action, Crime, Drama",8.0,48499.0,2020.0,ts86545,2.0,16,"'gb', 'us'"
tt7671598,Messiah,tvSeries,"Drama, Mystery, Thriller",7.6,48426.0,2020.0,ts82851,1.0,16::(self-applied),'us'
tt9055008,Evil,tvSeries,"Crime, Drama, Horror",7.8,48314.0,2019.0,ts88376,3.0,12,'us'
tt0098844,Law & Order,tvSeries,"Crime, Drama, Mystery",7.8,48187.0,1990.0,ts21837,1.0,tous publics,'us'
tt0319969,Carnivàle,tvSeries,"Drama, Fantasy, Mystery",8.4,48179.0,2003.0,ts8782,3.0,12,'us'
tt9660182,Resident Evil,tvSeries,"Action, Horror, Sci-Fi",4.2,47773.0,2022.0,ts252861,1.0,18::(self-applied),'de'
tt14664414,Young Royals,tvSeries,"Drama, Romance",8.2,47727.0,2021.0,ts287976,1.0,13::(self-applied),'se'
tt5435008,Gilmore Girls: A Year in the Life,tvMiniSeries,"Comedy, Drama",7.5,47721.0,2016.0,ts52830,1.0,13,'us'
tt0437745,Robot Chicken,tvSeries,"Adventure, Animation, Comedy",7.7,47663.0,2005.0,ts22314,2.0,12,'us'
tt1942683,The Amazing World of Gumball,tvSeries,"Adventure, Animation, Comedy",8.4,47584.0,2011.0,ts9006,3.0,tous publics,"'gb', 'ie', 'us', 'de'"
tt2049116,Gomorrah,tvSeries,"Crime, Drama, Thriller",8.6,47512.0,2014.0,ts20303,2.0,12,"'it', 'de'"
tt0972534,iCarly,tvSeries,"Comedy, Family, Romance",6.8,47500.0,2007.0,ts22018,3.0,tous publics,'us'
tt4061080,Love,tvSeries,"Comedy, Drama, Romance",7.6,47426.0,2016.0,ts38511,1.0,13::(self-applied),'us'
tt1441109,Cougar Town,tvSeries,"Comedy, Romance",7.1,46979.0,2009.0,ts15860,1.0,tous publics,'us'
tt12785720,The Witcher: Blood Origin,tvMiniSeries,"Action, Adventure, Drama",4.9,46915.0,2022.0,ts251602,1.0,16::(self-applied),"'pl', 'us', 'gb', 'th'"
tt4159076,Dark Matter,tvSeries,"Adventure, Drama, Mystery",7.5,46862.0,2015.0,ts35253,1.0,tous publics,'ca'
tt1225901,90210,tvSeries,"Comedy, Drama, Romance",6.2,46858.0,2008.0,ts6375,2.0,tous publics,'us'
tt31938062,The Pitt,tvSeries,Drama,8.9,46524.0,2025.0,ts433871,2.0,12,'us'
tt1663676,Awkward.,tvSeries,"Comedy, Drama, Romance",7.5,46388.0,2011.0,ts4065,1.0,tous publics,'us'
tt15438246,Kaleidoscope,tvMiniSeries,"Action, Crime, Drama",6.6,46306.0,2023.0,ts328355,1.0,16::(self-applied),'us'
tt5574490,Animal Kingdom,tvSeries,"Crime, Drama",8.2,46203.0,2016.0,ts41985,1.0,tous publics,'us'
tt13111040,The Offer,tvMiniSeries,"Biography, Crime, Drama",8.6,46006.0,2022.0,ts259709,2.0,18,"'us', 'gb', 'it', 'ca'"
tt7255502,The Kominsky Method,tvSeries,"Comedy, Drama",8.2,45712.0,2018.0,ts82849,1.0,13::(self-applied),'us'
tt0493093,Hannah Montana,tvSeries,"Comedy, Family, Music",5.4,45611.0,2006.0,ts20626,1.0,tous publics,'us'
tt0348913,Dead Like Me,tvSeries,"Comedy, Drama, Fantasy",8.1,45069.0,2003.0,ts9217,2.0,tous publics,"'ca', 'us'"
tt1466074,Columbo,tvSeries,"Crime, Drama, Mystery",8.3,45069.0,1971.0,ts56,3.0,tous publics,'us'
tt1267295,Cowboy Bebop,tvSeries,"Action, Adventure, Comedy",6.7,45048.0,2021.0,ts85985,1.0,16::(self-applied),"'us', 'jp'"
tt3398540,Haikyu!!,tvSeries,"Animation, Comedy, Drama",8.7,44923.0,2014.0,ts20112,4.0,tous publics,"'jp', 'pl'"
tt14218830,Abbott Elementary,tvSeries,Comedy,8.2,44769.0,2021.0,ts290153,1.0,12,'us'
tt2452242,Happy!,tvSeries,"Action, Comedy, Crime",8.1,44662.0,2017.0,ts57850,1.0,16,'us'
tt1830379,Top Boy,tvSeries,"Crime, Drama, Thriller",8.4,44551.0,2011.0,ts33338,1.0,16,'gb'
tt11685912,Outer Range,tvSeries,"Drama, Mystery, Thriller",7.1,44447.0,2022.0,ts269167,1.0,18::(self-applied),'us'
tt4122068,Humans,tvSeries,"Drama, Sci-Fi",7.9,44385.0,2015.0,ts35575,1.0,tous publics,"'gb', 'us', 'se'"
tt4998212,The Ranch,tvSeries,"Comedy, Western",7.5,44150.0,2016.0,ts41149,1.0,13,'us'
tt3895150,Your Lie in April,tvSeries,"Animation, Comedy, Drama",8.5,44088.0,2014.0,ts20249,2.0,tous publics,'jp'
tt6932244,Hanna,tvSeries,"Action, Crime, Drama",7.6,44051.0,2019.0,ts47256,1.0,16,'us'
tt9184994,How to Sell Drugs Online (Fast),tvSeries,"Comedy, Crime, Drama",7.8,43952.0,2019.0,ts89744,1.0,16,'de'
tt6656238,The Rain,tvSeries,"Drama, Sci-Fi, Thriller",6.3,43889.0,2018.0,ts78356,1.0,13,"'dk', 'us'"
tt14586350,Love & Death,tvMiniSeries,"Biography, Crime, Drama",7.5,43766.0,2023.0,ts288230,3.0,18,'us'
tt0088559,MacGyver,tvSeries,"Action, Adventure, Crime",7.6,43707.0,1985.0,ts21057,2.0,tous publics,"'us', 'ca'"
tt13623148,I Am Groot,tvSeries,"Action, Adventure, Animation",6.7,43237.0,2022.0,ts369364,1.0,6+::(self-applied),'us'
tt9244578,Rise of Empires: Ottoman,tvSeries,"Documentary, Drama, History",8.0,43215.0,2020.0,ts92547,1.0,16::(self-applied),'us'
tt3061046,Steven Universe,tvSeries,"Action, Adventure, Animation",8.1,43140.0,2013.0,ts20113,3.0,tous publics,"'us', 'kr'"
tt2359704,JoJo's Bizarre Adventure,tvSeries,"Action, Adventure, Animation",8.5,43098.0,2012.0,ts30637,5.0,16::(self-applied),'jp'
tt4326894,F Is for Family,tvSeries,"Animation, Comedy, Drama",8.0,42926.0,2015.0,ts36856,1.0,16::(self-applied),"'fr', 'ca', 'us'"
tt6486762,The Continental,tvMiniSeries,"Action, Crime, Thriller",7.1,42834.0,2023.0,ts58272,1.0,16::(amazon prime self-rating),'us'
tt5011816,Sneaky Pete,tvSeries,"Comedy, Crime, Drama",8.0,42513.0,2015.0,ts37909,1.0,18,'us'
tt9827854,Hollywood,tvMiniSeries,"Drama, History",7.5,42294.0,2020.0,ts88577,1.0,16,'us'
tt1615919,Raising Hope,tvSeries,"Comedy, Family",8.1,42165.0,2010.0,ts21427,1.0,12::(self-applied),'us'
tt13659418,Pam & Tommy,tvMiniSeries,"Biography, Comedy, Drama",7.3,42131.0,2022.0,ts269916,1.0,18::(self-applied),'us'
tt0118401,Midsomer Murders,tvSeries,"Crime, Drama, Mystery",7.9,42099.0,1997.0,ts22228,2.0,10,'gb'
tt3909224,The Seven Deadly Sins,tvSeries,"Action, Adventure, Animation",7.7,42049.0,2014.0,ts314002,1.0,13::(self-applied),'jp'
tt4406178,The Gilded Age,tvSeries,Drama,8.0,42018.0,2022.0,ts83267,3.0,10::(self-applied),'us'
tt5774002,Jupiter's Legacy,tvSeries,"Action, Adventure, Drama",6.7,41938.0,2021.0,ts287559,1.0,16::(self-applied),'us'
tt3228904,Empire,tvSeries,"Drama, Music",7.4,41910.0,2015.0,ts10642,1.0,10,'us'
tt7441658,Black Clover,tvSeries,"Action, Adventure, Animation",8.2,41832.0,2017.0,ts296797,7.0,10,"'jp', 'pl'"
tt8749198,Daisy Jones & The Six,tvSeries,"Drama, Music, Romance",8.1,41794.0,2023.0,ts93861,1.0,18,'us'
tt0426371,The Suite Life of Zack & Cody,tvSeries,"Comedy, Family",6.6,41627.0,2005.0,ts21857,1.0,tous publics,'us'
tt2660806,Mom,tvSeries,"Comedy, Drama, Romance",7.4,41426.0,2013.0,ts20125,1.0,tous publics,'us'
tt1416765,Parenthood,tvSeries,"Comedy, Drama",8.3,41172.0,2010.0,ts21428,1.0,tous publics,'us'
tt4644488,Dragon Ball Super,tvSeries,"Action, Adventure, Animation",8.3,41132.0,2015.0,ts35573,4.0,tous publics,'jp'
tt7658402,Harley Quinn,tvSeries,"Action, Adventure, Animation",8.4,41046.0,2019.0,ts76135,3.0,18,'us'
tt12451520,It's Okay to Not Be Okay,tvSeries,"Comedy, Drama, Romance",8.6,40957.0,2020.0,ts223404,1.0,13::(self-applied),'kr'
tt10147644,The Innocent,tvMiniSeries,"Crime, Drama, Mystery",7.8,40910.0,2021.0,ts287438,1.0,16::(self-applied),'es'
tt13819960,And Just Like That...,tvSeries,"Comedy, Drama, Romance",5.7,40899.0,2021.0,ts278961,3.0,10::(self-applied),'us'
tt2201227,Stay Close,tvMiniSeries,"Comedy, Crime, Drama",6.9,40689.0,2021.0,ts281927,1.0,16::(self-applied),'gb'
tt4565380,Fauda,tvSeries,"Action, Drama, Thriller",8.3,40672.0,2015.0,ts53664,1.0,16,'il'
tt4209256,Colony,tvSeries,"Action, Adventure, Drama",7.3,40644.0,2016.0,ts35872,1.0,10,'us'
tt0799922,Wizards of Waverly Place,tvSeries,"Adventure, Comedy, Drama",6.9,40539.0,2007.0,ts22467,1.0,tous publics,'us'
tt6483832,The Resident,tvSeries,Drama,7.8,40453.0,2018.0,ts75682,1.0,10,'us'
tt20723374,Star Wars: Tales of the Jedi,tvMiniSeries,"Action, Adventure, Animation",8.1,40399.0,2022.0,ts353971,1.0,6+::(self-applied),'us'
tt8778064,The Society,tvSeries,"Drama, Mystery, Sci-Fi",7.1,40013.0,2019.0,ts86165,1.0,13::(self-applied),'us'
tt13064902,FUBAR,tvSeries,"Action, Adventure, Comedy",6.5,40003.0,2023.0,ts260349,1.0,16::(self-applied),'us'
tt1034007,Alias Grace,tvMiniSeries,"Biography, Crime, Drama",7.6,39998.0,2017.0,ts58155,1.0,16::(self-applied),'ca'
tt10166622,The Dropout,tvMiniSeries,"Biography, Drama",7.5,39906.0,2022.0,ts285693,1.0,18,'us'
tt8103070,Legacies,tvSeries,"Adventure, Drama, Fantasy",7.2,39873.0,2018.0,ts81064,1.0,not rated,'us'
tt10948716,Inside Man,tvSeries,"Crime, Drama, Mystery",6.7,39814.0,2022.0,ts285577,1.0,18,'gb'
tt1551632,Rizzoli & Isles,tvSeries,"Crime, Drama, Mystery",7.7,39748.0,2010.0,ts21532,1.0,tous publics,'us'
tt10574236,Station Eleven,tvMiniSeries,"Adventure, Drama, Fantasy",7.6,39494.0,2021.0,ts216284,1.0,18,'us'
tt5269594,Marcella,tvSeries,"Crime, Drama, Mystery",7.3,39462.0,2016.0,ts38734,1.0,16,'gb'
tt8369840,Another Life,tvSeries,"Adventure, Drama, Mystery",5.3,39430.0,2019.0,ts80709,1.0,16::(self-applied),'us'
tt4396630,The Gifted,tvSeries,"Action, Drama, Fantasy",7.2,39390.0,2017.0,ts53744,1.0,10,'us'
tt0480489,Elfen Lied,tvSeries,"Action, Animation, Drama",7.9,39378.0,2004.0,ts15638,2.0,16::(dvd rating),'jp'
tt14417718,The Crowded Room,tvMiniSeries,"Biography, Crime, Drama",7.7,39371.0,2023.0,ts288696,1.0,16::(self-applied),'us'
tt9140342,It's a Sin,tvMiniSeries,Drama,8.6,39299.0,2021.0,ts270943,1.0,12,'gb'
tt16283824,Eric,tvMiniSeries,"Crime, Drama, Thriller",6.9,39296.0,2024.0,ts320732,1.0,16,"'gb', 'us'"
tt0285351,According to Jim,tvSeries,"Comedy, Romance",6.5,39241.0,2001.0,ts13620,1.0,6+::(self-applied),'us'
tt1998372,Under the Banner of Heaven,tvMiniSeries,"Crime, Drama, Mystery",7.5,39184.0,2022.0,ts312513,1.0,18,'us'
tt6439752,Snowfall,tvSeries,"Crime, Drama",8.4,39157.0,2017.0,ts57100,2.0,12,'us'
tt9012876,Firefly Lane,tvSeries,"Drama, Romance",7.7,39080.0,2021.0,ts88578,1.0,16::(self-applied),'us'
tt1828327,Last Man Standing,tvSeries,Comedy,7.5,39058.0,2011.0,ts20534,1.0,tous publics,'us'
tt2103085,Top of the Lake,tvSeries,"Crime, Drama, Mystery",7.4,38824.0,2013.0,ts20848,3.0,10::(with warning),"'gb', 'au', 'nz', 'us'"
tt0096694,Saved by the Bell,tvSeries,"Comedy, Family, Romance",7.1,38805.0,1989.0,ts20678,1.0,tous publics,'us'
tt12748084,Anatomy of a Scandal,tvMiniSeries,"Drama, Mystery, Thriller",7.0,38540.0,2022.0,ts264270,1.0,16::(self-applied),"'gb', 'us'"
tt13444912,The Midnight Club,tvSeries,"Drama, Horror, Mystery",6.5,38521.0,2022.0,ts288268,1.0,16::(self-applied),"'ca', 'us'"
tt8543390,Modern Love,tvSeries,"Comedy, Drama, Romance",7.9,38510.0,2019.0,ts283298,2.0,16::(self-applied),'us'
tt7678620,Bluey,tvSeries,"Animation, Family",9.3,38476.0,2018.0,ts84270,1.0,tous publics,"'au', 'gb', 'us'"
tt12940504,My Name,tvSeries,"Action, Crime, Drama",7.8,38437.0,2021.0,ts328194,1.0,16::(self-applied),'kr'
tt7668518,The Protector,tvSeries,"Action, Adventure, Drama",6.4,38400.0,2018.0,ts80617,1.0,16,'tr'
tt1073507,Party Down,tvSeries,"Comedy, Drama",8.2,38294.0,2009.0,ts20552,1.0,16::(self-applied),'us'
tt11612120,Sweet Home,tvSeries,"Drama, Fantasy, Horror",7.2,38280.0,2020.0,ts232446,1.0,16,'kr'
tt3636060,Poldark,tvSeries,"Drama, Romance",8.3,37860.0,2015.0,ts21594,1.0,13::(self-applied),'gb'
tt0118254,Ally McBeal,tvSeries,"Comedy, Drama, Fantasy",6.9,37821.0,1997.0,ts9612,1.0,tous publics,'us'
tt10919486,Into the Night,tvSeries,"Drama, Sci-Fi, Thriller",7.0,37722.0,2020.0,ts287836,1.0,13::(self-applied),'be'
tt6473344,SEAL Team,tvSeries,"Action, Drama, War",7.9,37384.0,2017.0,ts57189,3.0,10,'us'
tt11324406,The Staircase,tvMiniSeries,"Biography, Crime, Drama",7.1,37293.0,2022.0,ts26091,3.0,18,'us'
tt21344706,The Glory,tvSeries,"Drama, Mystery, Thriller",8.1,37182.0,2022.0,ts314025,1.0,16::(self-applied),'kr'
tt7768848,Wild Wild Country,tvMiniSeries,"Crime, Documentary",8.1,36984.0,2018.0,ts79229,1.0,13::(self-applied),'us'
tt6873658,The Mechanism,tvSeries,"Crime, Drama, Thriller",8.0,36957.0,2018.0,ts78590,1.0,16::(self-applied),'br'
tt9794044,Citadel,tvSeries,"Action, Drama, Thriller",6.2,36896.0,2023.0,ts91583,1.0,16::(self-applied),'us'
tt2616280,Derek,tvSeries,"Comedy, Drama",8.1,36728.0,2012.0,ts2727,1.0,13::(self-applied),'gb'
tt8880894,Living with Yourself,tvSeries,"Comedy, Drama, Sci-Fi",7.1,36694.0,2019.0,ts83082,1.0,13,'us'
tt0092345,DuckTales,tvSeries,"Action, Adventure, Animation",8.0,36442.0,1987.0,ts57862,1.0,tous publics,"'us', 'tw', 'jp'"
tt8923854,Black Summer,tvSeries,"Action, Drama, Horror",6.6,36429.0,2019.0,ts89564,1.0,16,"'ca', 'us'"
tt1064899,Queen of the South,tvSeries,"Action, Crime, Drama",8.0,36264.0,2016.0,ts41961,2.0,16,"'us', 'mx', 'es', 'mt'"
tt8879940,Mythic Quest,tvSeries,Comedy,7.7,36071.0,2020.0,ts287697,1.0,12,'us'
tt2701582,Endeavour,tvSeries,"Crime, Drama, Mystery",8.6,36060.0,2012.0,ts190,1.0,tous publics::(dvd rating),'gb'
tt13640670,Man vs. Bee,tvSeries,"Comedy, Family, Short",6.7,35841.0,2022.0,ts277084,1.0,7::(self-applied),'gb'
tt2211129,The Mindy Project,tvSeries,Comedy,7.5,35833.0,2012.0,ts21503,1.0,tous publics,'us'
tt16294384,Disclaimer,tvSeries,"Drama, Mystery, Thriller",7.5,35288.0,2024.0,ts320076,1.0,16,"'gb', 'us'"
tt3766376,Vice Principals,tvSeries,Comedy,8.0,35204.0,2016.0,ts38803,3.0,10,'us'
tt7562112,Pose,tvSeries,Drama,8.6,35092.0,2018.0,ts80677,1.0,12,'us'
tt8295472,The Order,tvSeries,"Drama, Fantasy, Horror",6.7,35040.0,2019.0,ts83657,1.0,16::(self-applied),'us'
tt9679542,Dr. Stone,tvSeries,"Action, Adventure, Animation",8.1,34722.0,2019.0,ts87563,5.0,10,'jp'
tt7078180,Violet Evergarden,tvMiniSeries,"Animation, Drama, Family",8.4,34692.0,2018.0,ts76869,1.0,7::(self-applied),'jp'
tt10231312,Inside Job,tvSeries,"Adventure, Animation, Comedy",7.7,34661.0,2021.0,ts311985,1.0,16::(self-applied),'us'
tt13433812,Vincenzo,tvSeries,"Action, Comedy, Crime",8.4,34571.0,2021.0,ts271867,1.0,tous publics avec avertissement,'kr'
tt6487482,Insatiable,tvSeries,"Comedy, Drama, Thriller",6.5,34532.0,2018.0,ts82302,1.0,16,'us'
tt9170236,Pieces of Her,tvMiniSeries,"Crime, Drama, Mystery",6.3,34475.0,2022.0,ts225061,1.0,16::(self-applied),"'us', 'au'"
tt4192812,Unforgotten,tvSeries,"Crime, Drama, Mystery",8.4,34459.0,2015.0,ts36929,1.0,tous publics,'gb'
tt14168162,Bosch: Legacy,tvSeries,"Crime, Drama",8.4,34390.0,2022.0,ts320489,1.0,16::(self-applied),'us'
tt0278866,Kim Possible,tvSeries,"Action, Adventure, Animation",7.2,34268.0,2002.0,ts20394,1.0,tous publics,"'us', 'ph', 'kr'"
tt8210856,Cursed,tvSeries,"Adventure, Drama, Fantasy",6.0,34254.0,2020.0,ts84661,1.0,16,'us'
tt6877772,American Vandal,tvSeries,"Comedy, Crime, Drama",8.1,34122.0,2017.0,ts74816,1.0,16,'us'
tt0830361,The Lost Room,tvMiniSeries,"Action, Fantasy, Mystery",8.1,34021.0,2006.0,ts20645,1.0,18,'us'
tt3742982,Akame ga Kill!,tvSeries,"Action, Animation, Comedy",7.8,33901.0,2014.0,ts20066,2.0,12::(dvd rating),'jp'
tt14819828,Business Proposal,tvSeries,"Comedy, Drama, Romance",8.1,33836.0,2022.0,ts321298,1.0,13::(self-applied),'kr'
tt4998350,The Deuce,tvSeries,"Crime, Drama, Mystery",8.1,33592.0,2017.0,ts42172,3.0,12,'us'
tt8910922,Solar Opposites,tvSeries,"Adventure, Animation, Comedy",7.9,33553.0,2020.0,ts106499,1.0,18,"'us', 'ca'"
tt5607616,Re: Zero - Starting Life in Another World,tvSeries,"Adventure, Animation, Drama",8.1,33519.0,2016.0,ts41257,2.0,tous publics,'jp'
tt0368479,Cold Case,tvSeries,"Crime, Drama, Mystery",7.6,33397.0,2003.0,ts2578,1.0,10,'us'
tt11816814,Painkiller,tvMiniSeries,"Crime, Drama",7.4,33296.0,2023.0,ts245316,1.0,12,'us'
tt20869502,Extraordinary Attorney Woo,tvSeries,Drama,8.6,33286.0,2022.0,ts344162,1.0,16::(self-applied),'kr'
